institution_id,project_id_number
12836160,5190244
12836160,353942799
269600242,269598117
391832079,391831683
21091744,5424382
21091744,5395844
21091744,222346387
14389,5379189
14389,16706877
14389,32439114
14389,5404393
14389,105639851
14389,5372888
14389,5091308
14389,53715218
14389,47756144
14389,5135340
14389,5280360
14389,5136680
14389,72107584
14389,5356092
14389,5376697
14389,5376677
14389,46403800
14389,273431
40853973,283997287
354864700,354742818
284092444,316914177
180550715,179999561
980450,242727105
980450,257889370
155014432,225147387
155014432,144753840
240473325,286829453
240473325,242458318
406233809,5193114
406233809,5406209
406233809,5187160
406233809,5361105
406233809,273345
277091659,277091282
277091659,370263568
163576080,163207639
168213277,5419826
168213277,5449225
30347679,30060872
230338190,391083415
346117186,401390650
76899983,286829453
972487,34140078
972487,102929807
299194746,5309410
10266,190586431
10266,192776181
10266,236177352
10266,267205415
10266,325931972
10266,53511032
10266,249962782
10266,204184304
10266,239920719
10266,218521115
10266,82675120
10266,289269736
10266,5472415
10266,5474568
10266,5476093
10266,5480885
10266,5483639
10266,5484543
10266,5484824
10266,5485380
10266,5485180
10266,12901640
10266,13532522
10266,21971595
10266,396845453
10266,163045196
10266,62297792
10266,361026751
10266,277193692
10266,363402577
10266,318297468
10266,162659349
10266,55149589
10266,274007257
10266,391163787
10266,212848463
10266,208520315
10266,256575848
10266,273519335
10266,237870977
10266,193393685
10266,163616390
10266,219130786
10266,314135516
10266,222650694
10266,368483227
10266,177100114
10266,166385886
10266,262159999
10266,246538315
10266,218889987
10266,359554630
10266,257161650
10266,193619537
10266,219167405
10266,237836094
10266,218861381
10266,314138632
10266,59614527
10266,312990916
10266,257126805
10266,219105333
10266,192013417
10266,367254615
10266,314668154
10266,208167569
10266,193730134
10266,162926895
10266,317877770
10266,213212442
10266,47100475
10266,277101999
10266,161166962
10266,5484340
10266,5485412
10266,5485756
10266,5486099
10266,231604701
10266,235577387
10266,270650915
10266,284078965
10266,269347
10266,270535
10266,271797
10266,272097
10266,273507
10266,374710
10266,375188
10266,447482
10266,796242
10266,811503
10266,820981
10266,20230898
10266,164317292
10266,220652768
10266,273361
10266,65369579
10266,194465578
10652,388738622
10652,5290050
10652,5375002
10652,5275359
10652,5278722
10652,5122038
10652,5251176
10652,5378619
10652,5431482
10652,317809677
10652,5179846
10652,238032435
10652,5400425
10652,191948804
10652,5361714
10652,5361742
10652,5355589
10652,5481537
10652,25065172
9731003,57525557
353081816,5347208
981856,299246075
19598130,5456400
19598130,141825620
19598130,251818836
19598130,141559574
19598130,317210226
19598130,366783783
318531957,200054879
20752624,5288852
10227,164109474
10227,5107850
10227,5335920
10227,49926176
10227,61437418
10227,5137192
10227,39072147
68728041,316372061
156019613,155995330
18494758,5359035
259941041,322994647
16932,5219793
16932,31005028
53796889,134941949
53796889,56072087
53796889,273057
239984649,239427652
408896494,5208178
408896494,250645717
20766528,5359719
351360895,351360803
21091300,62359487
21091300,184564640
21091300,183049896
249773437,248911821
34569754,263535475
13361,5257000
13361,5257112
13361,5257014
13361,5484279
245529458,5200958
25022467,316249678
200964508,204194128
200964508,250856593
271521721,230144755
197690317,383739866
197690317,208516527
197690317,5247768
13052,19944877
13052,19944700
13052,19944819
22382582,83104791
22382582,83105094
214820744,212146579
324379883,324318446
203684078,203817485
163373717,5399645
163373717,5433968
145307603,144939829
23141338,23159259
20766958,5364260
20766958,5364274
20766958,22507075
20766958,118517399
20766958,65677157
70386883,69588163
70386883,257866065
391059400,391919384
38581154,191746289
212770202,397636811
212770202,261105198
212770202,233994807
299151679,278993649
299151679,299194041
20755838,5290185
236702455,5453411
236702455,63423973
236702455,197648712
40219606,389630553
20758006,5438041
20758006,5178438
20758006,246264642
20758006,255730231
20758006,259607349
20758006,173975782
202987722,282569807
202987722,236232270
202987722,181861418
202987722,218150251
202987722,26108797
328960720,328957214
317029365,5182616
317029365,191746289
20756422,5251746
62973135,62420202
20756848,209594654
144058888,219510292
23159762,23159259
20701134,5222136
284124258,284122125
30388634,30388368
273351816,289419302
21093232,68749129
21093232,162736553
25504,277965366
266985689,5370013
277980175,277536708
13012,5376333
13012,5269510
216303289,216037009
246490276,271292177
391136826,391128822
391985929,391986140
10236,105022319
10236,237551066
10236,237552504
10236,142644885
10236,210150221
10236,224582489
10236,396709715
10236,183218285
10236,298840363
10236,310613958
10236,374360553
10236,49824309
10236,257654525
10236,73111050
10236,257841689
10236,195248090
10236,320836604
10236,334853423
10236,118824324
10236,61539341
10236,118910695
10236,62994198
10236,58713782
10236,289058414
10236,404764398
10236,249114624
10236,52957223
10236,395719819
10236,191296131
10236,218067699
10236,388444472
10236,286063264
10236,234900858
10236,157899997
10236,327130184
10236,266961503
10236,299375766
10236,117902347
10236,233423448
10236,257917528
10236,195585441
10236,314067631
10236,249464052
10236,287292204
10236,329979533
10236,240473765
10236,213073083
10236,237675282
10236,270205247
10236,49742537
10236,122185364
10236,104158542
10236,74790831
10236,117783484
10236,248880203
10236,328921734
10236,395238888
10236,123201940
10236,49598687
10236,74136497
10236,117882843
10236,329829741
10236,224441138
10236,200339476
10236,249235703
10236,324541795
10236,118783183
10236,49660626
10236,266780212
10236,391307011
10236,196684394
10236,286828616
10236,95003744
10236,158253132
10236,189239670
10236,52916932
10236,183274216
10236,116141316
10236,217223976
10236,183319733
10236,249162837
10236,266740755
10236,326810434
10236,208659621
10236,191331650
10236,193488878
10236,183174033
10236,94574561
10236,157747109
10236,228542998
10236,53039580
10236,392987971
10236,233414438
10236,117882775
10236,69015121
10236,130725592
10236,395586381
10236,52937276
10236,285290476
10236,50848330
10236,209691152
10236,186170930
10236,286252384
10236,117882733
10236,63915960
10236,159831012
10236,28586557
10236,55908123
10236,105286809
10236,154113120
10236,178321814
10236,192626868
10236,193793266
10236,197396619
10236,200049484
10236,217133147
10236,244798977
10236,264061860
10236,317475864
10236,331351713
10236,160547647
10236,396873674
10236,231464359
10236,130260493
10236,5475768
10236,5476594
10236,5478600
10236,5480015
10236,5480083
10236,5480236
10236,5480684
10236,5481217
10236,5481274
10236,5483746
10236,5485028
10236,187005812
10236,160546593
10236,160547095
10236,5485646
10236,34509606
10236,215346292
10236,314606043
10236,5484588
10236,29837756
10236,152112243
10236,162899918
10236,178671222
10236,254142454
10236,257660731
10236,316045089
10236,269379
10236,270123
10236,271141
10236,271657
10236,271917
10236,272207
10236,272755
10236,272813
10236,273169
10236,273337
10236,273443
10236,273631
10236,373214
10236,373314
10236,374717
10236,443090
10236,446768
10236,819792
10236,19902941
10236,51442683
10236,56357900
10236,112807493
10236,172586392
10236,194168313
10236,200857327
10236,273134146
10236,273121
10236,20170465
10236,32501626
10236,39092696
391749634,391749090
12944,5186146
12944,5272278
12944,245364168
12944,122838496
12944,122571826
12944,284273466
12944,284277806
12944,141087967
12944,35019679
12944,31578528
12944,52261263
12944,38969703
12944,94064792
12944,152905593
12944,106413553
12944,163229719
12944,190266724
12944,190274501
12944,36657897
12944,64632800
12944,54125129
12944,112721279
12944,40281009
12944,157685926
12944,59511887
12944,34282266
12944,162449261
12944,101803117
12944,191561239
12944,51790413
12944,53305656
12944,88368570
12944,87815724
12944,56276560
12944,184504455
12944,109833252
12944,72394023
12944,75896075
12944,225572475
12944,125767367
12944,99592726
12944,159009199
12944,59635352
12944,165849627
12944,108768342
12944,122349840
12944,125562105
12944,270561467
12944,274863866
12944,99939532
12944,314209599
387932135,315072261
320847465,372597846
25514819,261920491
25514819,5116142
25514819,5117644
25514819,5171976
25514819,5427068
111984403,154729347
375876222,391348895
10416,38150329
10416,5176402
10416,5306610
10416,5252182
10416,5252246
10416,151187986
10416,5248156
10416,195121038
10416,200991650
10416,391593922
10416,158484569
10416,309089047
10416,202424522
10416,264350668
10416,277624984
10416,338723864
10416,336226267
10416,391522767
10416,70674105
10416,26130861
10416,5403817
10416,233592434
10416,5097938
10416,245041144
10416,5197896
10416,17424032
10416,5450533
10416,231816995
10416,5397877
10416,5392960
10416,5281312
10416,53203940
10416,5395204
10416,5363937
10416,236365560
10416,5391168
10416,5235165
10416,251130357
10416,5311247
10416,5212640
10416,47284365
10416,161533332
10416,5224822
10416,154810081
10416,165630918
10416,5336828
10416,76388017
10416,25145398
10416,33953883
10416,5296112
10416,54227695
10416,24020230
10416,58099525
10416,28853747
10416,175797480
10416,19001665
10416,5281522
10416,5422632
10416,214878445
10416,5287730
10416,234255054
10416,5292830
10416,5384363
10416,5415078
10416,161262003
10416,140760437
10416,30695444
10416,5387014
10416,64591503
10416,316213987
10416,47407555
10416,5364860
10416,108994260
10416,86852982
10416,5364866
10416,5327132
10416,58426433
10416,15028082
10416,15027867
10416,116100782
10416,26865803
10416,15027317
10416,15028127
10416,5485044
10416,5364874
10416,5361402
10416,5364846
10416,5364850
10416,68236501
10416,68236549
10416,68236468
10416,68236482
10416,177710919
10416,270489335
10416,273153
10416,273417
10416,374934
10416,53244728
21093632,211196172
20727858,5258778
261218507,261218141
91072238,212264940
21091604,77760487
21091604,164295104
10059,282187236
10059,176944533
10059,63648788
10059,259933514
10059,54452962
10059,50909556
10059,387845252
10059,184356058
10059,210968436
10059,258791431
10059,386746281
10059,278857474
10059,56010690
10059,173241378
10059,190765221
10059,281472355
10059,157768686
10059,310623151
10059,240333557
10059,182721307
10059,167364583
10059,203726812
10059,113299093
10059,317340908
10059,163536451
10059,318726815
10059,197461956
10059,326693125
10059,271778504
10059,313676874
10059,282779622
10059,386097248
10059,154585072
10059,269932453
10059,167347115
10059,210969026
10059,218335600
10059,218139886
10059,206717216
10059,244539369
10059,167364745
10059,235273578
10059,124724490
10059,220100693
10059,393890774
10059,61458305
10059,59348362
10059,200943746
10059,122511304
10059,206677890
10059,54555282
10059,261833929
10059,222353148
10059,318400280
10059,167344708
10059,294932784
10059,175301627
10059,213316072
10059,139325136
10059,270681125
10059,50909431
10059,278025484
10059,243060785
10059,167347103
10059,268463767
10059,396179726
10059,87651866
10059,245343020
10059,388050556
10059,253461134
10059,369895358
10059,228855870
10059,391173875
10059,221095993
10059,393799546
10059,246464070
10059,174119838
10059,269417992
10059,237201064
10059,17546514
10059,22956010
10059,258734477
10059,279064222
10059,281741268
10059,327154368
10059,51666961
10059,34835220
10059,5475343
10059,5479159
10059,5479391
10059,5479426
10059,5480049
10059,5482010
10059,5480175
10059,5483277
10059,5483349
10059,5480668
10059,5484066
10059,5481075
10059,5482241
10059,5481966
10059,5485702
10059,15581711
10059,65390194
10059,5484388
10059,5484761
10059,5485575
10059,5485799
10059,5486186
10059,14966635
10059,18508968
10059,26991808
10059,28136350
10059,26293245
10059,84292822
10059,231064407
10059,251654672
10059,286237555
10059,5486344
10059,202806055
10059,269589
10059,271613
10059,272477
10059,450043
10059,206649329
10059,270852890
10059,277536708
10059,273025
10059,20025736
10059,50131014
10059,49619325
218570279,216049228
158088483,390973730
970793,397117160
970793,66884780
324793403,324792715
41304598,16340872
285945145,232199240
10073,168040419
20721192,223666755
229965056,212710783
243019289,243018336
12733510,387230728
163473557,163334360
21092248,288880950
21092248,175797565
21092248,211741315
168599964,164760206
25703,263401258
10718,388668779
10718,237518646
10718,216374258
10718,5398039
10718,57218996
10718,27583473
10718,5388356
10718,5155196
10718,5427802
10718,5400287
10718,5230868
10718,202644228
10718,274695381
10718,316102599
10718,51216979
10718,33605919
10718,5332834
10718,5135006
10718,20374189
10718,5292580
10718,5382784
10718,5383201
10718,5292549
10718,5390172
10718,5446876
10718,5446864
10718,5446967
10718,86934568
10718,252180365
10718,252263987
10718,61273676
10718,162735388
10718,165626061
10718,165626494
10718,207429565
10718,34509606
10718,229241684
10718,30675345
10718,202548816
10718,298726046
107723941,260693902
20780888,397787655
20767780,279360998
20767780,280684402
20767780,5248674
20767780,267742614
20767780,5398852
20767780,5417549
20767780,221407800
20767780,295903128
20767780,245619036
288575018,232133718
341140674,5243970
398601765,398599231
30450192,30450217
30450192,398018062
30450192,287543091
40280400,280132084
40280400,40116350
56788097,265468261
56788097,273185
39297687,230620980
42288014,280532054
42288014,280525891
54718570,54698517
20781072,323223507
20781072,24818006
10566,5373499
10566,5189980
10566,269838086
10566,279720139
10566,316587007
10566,343497955
10566,195030147
10566,107498543
10566,5309288
10566,149587346
10566,36494958
10566,248476191
10566,37966428
10566,354985025
10566,64181911
21093900,102950097
21093900,5198020
21093900,42985177
20750716,27357676
276394504,276392588
71247575,64775402
71247575,344888349
71247575,318338792
12897836,5429222
387857777,387857323
970777,5275441
970777,5276486
970777,5083903
970777,5276812
970777,5319306
970777,5173674
970777,5354163
970777,5107318
970777,5375024
970777,317867676
970777,282220216
970777,269706059
970777,5207906
970777,36924881
970777,5354167
970777,5301192
970777,162327626
970777,223464523
970777,5441760
970777,5441762
970777,5294724
970777,5257058
970777,187623708
970777,184423677
970777,5378561
970777,5189670
970777,5356878
970777,278424396
970777,119193472
970777,252662854
970777,278424014
970777,240532402
970777,5403581
970777,37702173
970777,5354913
970777,5449576
970777,28484893
970777,138423410
970777,192636459
970777,5403589
970777,5478775
970777,5481797
970777,5482803
970777,5485789
970777,5486368
970777,13227965
970777,5270688
970777,5344494
970777,5403535
970777,46035769
970777,233025006
970777,46014532
970777,46014683
970777,46055529
970777,46055434
970777,46055921
970777,46035414
970777,233027052
970777,46056160
970777,18489454
970777,210420491
970777,5402821
970777,5210204
970777,24102914
970777,194654335
970777,38928778
10602,5242270
10602,5455885
10602,5391007
10602,5443753
10602,5331646
10602,5235814
10602,5412804
10602,5170144
10602,5355577
10602,5354861
10602,5389441
10602,5354837
10602,30062523
10602,15090044
10602,25065172
10189,280528655
10189,257505798
10189,313917304
10189,273514821
10189,351812489
10189,313854035
10189,220274451
10189,5252064
10189,5230304
10189,5412024
10189,207010905
10189,79398816
10189,5201310
10189,5339385
10189,5268658
10189,109076194
10189,5231380
10189,20950552
10189,42881317
10189,33873443
10189,42144659
10189,5222810
10189,5230310
10189,42451673
10189,5429953
10189,5170636
10189,5170642
10189,30184757
10189,5116298
10189,138792046
10189,5383551
10189,5242402
10189,4924210
10189,5244466
10189,5413888
10189,30060709
10189,14556451
10189,21911224
10189,5292896
10189,4924176
10189,4924193
10189,42594575
10189,31867880
10189,365777940
10189,275409824
10189,257126812
10189,274978142
10189,260717210
10189,366047219
10189,275572713
10189,274947488
10189,257450530
10189,315170671
10189,219462646
10189,238009887
10189,365819188
10189,258035387
10189,388260220
10189,257060905
10189,117309064
10189,5307528
10189,5409207
10189,5454881
10189,47018667
10189,5409665
10189,5381297
10189,224903113
10189,5123238
10189,219370191
10189,5451354
10189,5391988
10189,5123232
10189,194304593
10189,27462663
10189,5380150
10189,49004616
10189,75405102
10189,31169281
10189,5338562
10189,5296148
10189,75446113
10189,238012225
10189,200155922
10189,49988137
10189,193915529
10189,237879864
10189,75773225
10189,237991092
10189,46981005
10189,238008082
10189,5435127
10189,49148530
10189,5134430
10189,44665348
10189,44232798
10189,5123000
10189,175592484
10189,202745765
10189,237813768
10189,5116336
10189,131214429
10189,198628513
10189,5411079
10189,65840137
10189,5135137
10189,5265566
10189,44437932
10189,197613588
10189,75138509
10189,197983328
10189,172022786
10189,219465809
10189,75465893
10189,5264388
10189,5203984
10189,5409345
10189,5409304
10189,5202394
10189,247223272
10189,5381784
10189,131255896
10189,27194267
10189,12877501
10189,44315390
10189,5123244
10189,5116330
10189,130764009
10189,76448837
10189,77370977
10189,44661176
10189,172439267
10189,219374312
10189,5433135
10189,5409273
10189,5071062
10189,5071012
10189,5071023
10189,5391470
10189,27111873
10189,5141440
10189,5381051
10189,5177480
10189,75342848
10189,5409727
10189,13330149
10189,5409306
10189,27767506
10189,198710168
10189,5325410
10189,5116354
10189,5294988
10189,197696092
10189,5116324
10189,5116292
10189,194345370
10189,36903056
10189,21459345
10189,172023799
10189,5324904
10189,128368401
10189,5456566
10189,13164485
10189,131337724
10189,28852969
10189,12897841
10189,44314667
10189,128081120
10189,76407823
10189,27111597
10189,22136426
10189,74831859
10189,172475510
10189,26376721
10189,131256038
10189,5203070
10189,197691157
10189,4962677
10189,180161436
10189,202930994
10189,399488049
10189,262668409
10189,279386823
10189,283866124
10189,196789997
10189,318182282
10189,320126236
10189,316936271
10189,310040039
10189,317320607
10189,395191400
10189,5307522
10189,199971746
10189,5381377
10189,5396044
10189,246518690
10189,5381315
10189,5438672
10189,5369991
10189,5122928
10189,18918513
10189,5342548
10189,5444330
10189,5454244
10189,251044754
10189,5444670
10189,5444676
10189,5387105
10189,5298136
10189,5276742
10189,5401896
10189,5118598
10189,5106714
10189,5287684
10189,111083487
10189,5446118
10189,5446120
10189,89884623
10189,5443464
10189,5384261
10189,5435331
10189,234222794
10189,44089445
10189,5329262
10189,5121994
10189,5243902
10189,194407323
10189,5326916
10189,5366528
10189,213809913
10189,5413165
10189,5326126
10189,163148141
10189,5240980
10189,5325836
10189,5159668
10189,5326096
10189,12468598
10189,5296406
10189,248600254
10189,32972392
10189,23180548
10189,5384331
10189,5123044
10189,5296144
10189,5438700
10189,5445601
10189,5179678
10189,5121708
10189,5189632
10189,5264432
10189,5325416
10189,5116346
10189,5214770
10189,247944087
10189,207475088
10189,163418997
10189,5389419
10189,161702163
10189,5282852
10189,5308280
10189,5394074
10189,29589599
10189,37312552
10189,241956711
10189,53695446
10189,184075001
10189,5324256
10189,5379595
10189,5382931
10189,5324030
10189,5325842
10189,5370878
10189,5214758
10189,5435462
10189,52220176
10189,25966553
10189,290419007
10189,290461607
10189,269895748
10189,225915117
10189,5456158
10189,5345078
10189,71001140
10189,139344960
10189,139324458
10189,5359188
10189,289665181
10189,289641770
10189,318880364
10189,318727888
10189,268020496
10189,274762653
10189,289664538
10189,24615047
10189,188281518
10189,49926684
10189,221211316
255061973,255046400
21091936,53059892
389032280,27050727
262794,60658761
262794,273057
281680572,281591351
20699136,5103871
20699136,5103784
315700368,318932082
289952992,394725389
10404,382920141
10404,316146333
10404,382900969
10404,265468261
10404,382882190
10404,382920195
10404,33790246
10404,169833033
10404,5441754
10404,163679871
10404,239403382
10404,5290394
10404,5308324
10404,5181556
10404,5181562
10404,5333138
10404,271203347
10404,5400817
10404,5480264
10404,28791981
10404,276281020
10404,189853844
10404,316987262
12917,213948042
12917,240721842
326382766,274137614
326382766,400195333
392009400,392004833
20728000,194453117
20757440,5275702
21091536,356664646
166546703,5078694
166546703,5408694
166546703,157462314
166546703,5378535
166546703,19658370
166546703,62399617
166546703,5442806
166546703,159033857
166546703,397830024
166546703,238017086
166546703,204083920
166546703,5364224
166546703,5412255
166546703,5355336
166546703,5355360
166546703,5164676
166546703,223436452
166546703,143423299
166546703,24676099
166546703,273467
40177891,83127611
21094036,5445899
20701162,271867
232962942,233518072
20765538,5350366
267364899,323246075
980454,100185739
21091424,264128933
21091424,157865367
21091424,68830363
395346976,257620856
13088,232143983
202782352,173814031
202782352,5286920
10421,56091768
216072159,313849089
10171,5203660
314641115,314640852
103093423,15542072
231515554,313917492
20768780,5387845
203396107,397117160
286850698,286839126
10489,5245006
10489,5424072
10489,329144242
10489,208417045
10489,5444801
10489,119888898
10489,5305730
10489,187753106
10489,280092119
10489,326128950
10489,5426102
10489,5426043
10489,273487
278139651,278130103
216541321,24184035
135843229,396713676
379766350,379765775
131707310,326649877
131707310,196353752
972220,5262922
972220,5434274
972220,5223794
972220,49045735
972220,68236791
972220,68647618
972220,124020371
972220,229838028
972220,236177352
972220,278162697
972220,316803389
972220,374666841
972220,190187882
972220,134144041
972220,212799548
972220,5483024
972220,5484012
972220,5485074
972220,5485702
972220,165630954
972220,351423318
972220,321088037
972220,320166563
972220,224629024
972220,289959956
972220,361068552
972220,187373988
972220,388051695
972220,97195253
972220,248551251
972220,318430723
972220,71861728
972220,49927040
972220,137051741
972220,398640137
972220,60085727
972220,80791279
972220,361032973
972220,71779520
972220,49947425
972220,219183055
972220,397277702
972220,278676953
972220,318434491
972220,216269734
972220,252302916
972220,181168673
972220,193734428
972220,143157851
972220,263348352
972220,137276914
972220,80791128
972220,118394799
972220,227988531
972220,350419038
972220,318601939
972220,234314958
972220,397403453
972220,273975159
972220,200281716
972220,272132938
972220,337474703
972220,184547633
972220,234339752
972220,156706603
972220,65922933
972220,234383151
972220,170867835
972220,350181331
972220,122408594
972220,182845150
972220,210731724
972220,223828200
972220,231604701
972220,259317790
972220,265592081
972220,271720050
972220,273185
972220,273635
972220,375188
972220,967790
972220,20292752
972220,47100475
972220,107745057
972220,239904186
972220,287022738
972220,5485756
10410,5270040
10410,108604457
10410,5284072
25119,188697224
25119,5241976
25119,5241982
25119,5313518
25119,5313534
25119,5449780
25119,19943670
25119,14413796
25119,53244630
30841165,320402845
30841165,251078144
22793172,389640585
22793172,5336098
22793172,272585787
22793172,22810633
22793172,326946590
22793172,237780608
218566454,215982551
10516,5376935
10516,5106072
10516,5359747
10516,5359729
10516,5359733
10516,5359771
48637218,5357700
172399357,199001272
30758048,32562673
201675416,5425944
201675416,5486010
269223346,281759701
269223346,5436828
269223346,5436832
279802473,279800392
34568570,5389419
52835214,322951187
52835214,275350288
400905498,262399201
400905498,262376261
20730696,5371237
10635,5138848
41980277,246493314
41980277,392201417
41980277,129863361
23527792,391011127
10730,5421303
10730,5421307
321228716,5448532
12446814,277536708
320243813,16830865
320243813,106904791
54514307,391074016
316098672,316131235
253169648,253046622
10469,170114906
10469,5432768
10469,5229598
257836702,5286280
257836702,273685972
257836702,5378769
20688728,5274134
20688728,5274128
20688728,5273916
20688728,5231898
20688728,5273605
20688728,5231086
20688728,5231100
20688728,5231114
20759430,290136475
20759430,265560107
20759430,5336920
20759430,5338158
20759430,239955959
20759430,239665278
20759430,5173340
20759430,74216469
20759430,5337304
20759430,5144258
20759430,68666821
20759430,45503389
34896516,282874578
20752350,272953
279799279,288298490
10762,261433767
10762,298934133
10762,63034508
10762,59840035
10762,20476988
10762,5365528
10762,5221560
10762,5394314
10762,5394327
10762,5279236
10762,5184980
10762,191213184
10762,5365524
10762,5416993
10762,56706278
970797,230130757
10603,266057460
10603,207512023
10603,5444690
10603,5484710
10603,5434688
10603,20107300
112721058,26170588
20714170,323579831
20714170,5097282
20714170,5185448
20714170,5185484
20762544,246519338
20762544,215932069
20762544,279507623
20762544,5397704
20762544,5435397
20762544,5336454
20762544,5484905
20762544,80750187
20762544,118803580
20762544,5447554
20762544,5486231
20762544,39235621
244742015,157421910
244742015,5223058
20765846,5353387
20765846,317305913
326572163,283590036
40321049,5445003
40321049,329107530
40321049,278853747
40321049,243551417
40321049,20929402
40321049,5396127
234057215,388268385
234057215,234056486
257469182,259095739
279399008,164930347
221791575,243732249
221791575,354617974
221791575,284096413
221791575,238047333
269767144,269758285
15211765,5198376
137012700,182946506
10083,5338366
10083,5025818
10083,5375911
10083,318864869
10083,5435131
10083,273405
10083,39215448
193341285,785486
20757260,5241724
326328235,326309100
10597,5234652
10597,5451588
21093820,5422097
324514854,329439128
20768908,323528193
20768908,5421579
20768908,5441835
20768908,5235480
21094020,138403540
21094020,256967640
286834219,286829453
981697,5326540
981697,5161956
981697,5273090
981697,203037453
981697,247987558
981697,248331536
981697,247453756
981697,282205794
981697,239358027
981697,263582437
981697,30635018
981697,5379124
981697,5390402
981697,5443022
981697,187209886
981697,5453540
981697,68441838
981697,271279082
981697,202548816
981697,224969778
20765882,5171086
25439,69342442
203755169,324392634
178953165,241803152
178953165,178945343
10549,132893736
10549,81917623
10549,5250888
10549,153152269
10549,189797246
10549,299244239
10549,281290486
10549,316184575
10549,5406153
10549,5323676
10549,5330478
10549,281458164
10549,281653456
10549,401300715
10549,5435183
10549,5323670
10549,277974659
10549,318596207
10549,398627995
10549,265407973
10549,247310070
10549,265404830
10549,5359346
10549,5480569
10549,129760637
10549,194636624
10549,24185540
260241834,784588
16319108,322534374
16319108,5379044
16319108,5483766
16319108,24060127
279143286,263270542
43004005,195872428
43004005,172946715
43004005,50705166
43004005,246919429
43004005,43270220
43004005,331658768
21090568,387798678
14460,5157681
14460,5370150
12942,342065839
12942,81878785
12942,14023982
12942,45257477
20772856,5407950
24476,111144555
24476,285969495
24476,275905048
24476,21848922
24476,5399637
24476,242288771
24476,245364597
24476,5418313
24476,5173142
24476,5353093
24476,198259966
24476,5408741
24476,5455416
24476,5434993
24476,5283862
24476,5466791
24476,388494710
24476,240212824
24476,300129318
24476,5377341
24476,139716480
24476,5380170
24476,251133687
24476,462190
24476,313717432
212345090,239740592
240877452,240590131
272473491,242474743
272473491,5326952
35982113,158662141
139284335,136641989
139284335,139100076
139284335,138587811
139284335,138546591
139284335,138936022
139284335,138834184
139284335,138566982
139284335,138690695
139284335,138608399
139284335,139079382
139284335,139120360
139284335,138847206
139284335,138792210
139284335,138485280
105109776,169597944
105109776,43372779
105109776,220590379
105109776,160448105
105109776,89085399
224832959,252229703
225353703,252195651
283872074,316739714
30505,5374717
20777634,315853093
20777634,252591399
20777634,322267165
20777634,5302398
20777634,5442059
20777634,219059561
20777634,175974972
20777634,5425701
20777634,92137290
18932,232281441
18932,4925246
18932,269230986
18932,5223136
18932,5181248
18932,17813611
18932,5261980
18932,5261036
18932,5211798
18932,5211780
18932,353003963
18932,356256354
18932,194536232
18932,75015413
227981120,290127222
20757228,5241422
259508878,5194922
12994,5255968
10174,60802772
10174,282307777
10174,5235824
10174,168090178
10174,5224816
10174,186801903
10174,5284234
10174,5206522
10174,5229926
10174,5172704
10174,167979339
10174,5349584
10174,225487000
10174,134245387
10174,5103220
10174,5235848
10174,5194653
10174,239353016
10174,5336424
10174,210848907
10174,5173296
10174,254849966
10174,169478868
10174,5210644
10174,5388490
10174,5388494
10174,5231128
10174,5351709
10174,23366434
10174,35818290
10174,25065445
10174,5435679
10174,5386925
10174,5435698
10174,5303472
10174,5441071
10174,5303492
10174,5435685
10174,141784271
10174,5377235
10174,5303388
10174,5355627
10174,5303452
10174,5303458
10174,5481107
10174,5484647
10174,5485271
10174,5325562
10174,14865678
10174,37822918
10174,37843154
10174,5303534
10174,5245812
10174,5314406
10174,230941559
10174,178442546
10174,114933180
10174,191312833
10174,271461
10174,39052126
10174,194676614
10174,19924577
10174,138587823
221154313,374339592
25966182,273376118
25966182,5350436
191330493,281456923
191330493,191272416
47837754,320059499
15490,266468354
15490,5258976
15490,5437900
15490,5157500
15490,5158352
15490,41632553
15490,5442481
15490,203261968
15490,5193273
15490,5449732
15490,5449734
15490,5447445
15490,5449752
15490,5449740
15490,5289360
15490,108727618
15490,159502531
15490,159500861
15490,159479748
15490,159398375
15490,195539312
15490,267002432
15490,195711468
15490,20824766
15490,5212910
15490,5212692
15490,195599930
15490,20824425
15490,5483857
15490,20824165
15490,195711582
15490,273455
15490,28504766
126934288,390185045
126934288,185901719
257504243,398253496
257504243,118517177
20765480,5350043
20765480,5463280
20765480,5283216
20765480,5273278
20765480,5296334
20765480,5373609
20765480,271785
246537793,254695484
30081516,209647436
66578193,5443506
9371557,138733244
71616021,276392588
327060249,326692610
283876076,283849106
21091052,274774632
21091052,290189833
21091052,290428482
25525,5410424
341654118,5211100
260500424,260498182
205686815,202970814
313465502,357361983
20772502,386349805
20772502,73335919
20772502,5078480
30713,237992678
30713,387100398
30713,169884492
30713,43844346
30713,323249705
30713,337847083
30713,289465782
30713,29324818
30713,319336445
30713,319339187
30713,326998133
30985793,21868563
30985793,5424235
30985793,5200516
30985793,286830904
30985793,5455929
10527,5392556
10527,389266222
10527,394229330
10527,35962135
10527,158829356
10527,55191072
10527,190363219
10527,40649311
240527958,65205989
259173512,312124146
324066428,378455085
30490720,30245496
288034075,335078658
35285488,213669847
10101,5090740
10101,253706877
10101,281693063
10101,395389330
10101,247314954
10101,275623802
10101,5204172
10101,5204188
10101,5204148
10101,5304332
10101,5455034
10101,193941077
10101,5161012
10101,5202202
10101,5466620
10101,5237112
10101,5236948
10101,5237006
10101,202650775
10101,290858985
10101,188379364
10101,359880971
10101,108605178
