institution_id,name
279292910,GLEXYZ
279299298,College of Astronautics
10236,Georg-August-Universität Göttingen
279304818,Department of Creative Informatics
10293,Rheinisch-Westfälische Technische Hochschule Aachen
279310693,RIKEN Advanced Institute for Computational Science
279332505,Department of Computer Science
279335324,Faculty of Systems Science
279335334,Faculty of Information Sciences and Arts
279335508,Graduate School of Information Sciences
279335693,Global Scientific Information and Computing Center
279335713,Institut Pierre Simon Laplace (IPSL)
279336272,Lab for Computational Fluid Dynamics
279336303,Department of Mathematical Sciences
279336565,Kavli Institute for the Physics and Mathematics of the Universe (IPMU)
10045,Universität Mannheim
279374823,Department of Government University of Essex
279377088,Gymnase Auguste Piccard
279385316,Department of Materials Science Engineering Universidad de Antioquia Research Center CIDEMAT Sede de Investigaciones Universitarias SIU
279399008,Department of Biosystems Science and Engineering
279418112,Department of Limnology and Biological Oceanography - Fakultät für Lebens- wissenschaften der Universität Wien
10825,Fraunhofer-Institut für Techno- und Wirtschaftsmathematik (ITWM)
10499,Universität zu Lübeck
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
279456997,Oerlikon Metco
279457392,Giesecke & Devrient GmbH
279457970,Petrofer Chemie H.R. Fischer GmbH & Co. KG
10351,Universität Leipzig
279537366,Universidade Federal do ABC
279538812,Centro Nacional de Monitoramento e Alerta de Desastres Naturais (CEMADEN)
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
10233,Carl von Ossietzky Universität Oldenburg
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
279611066,Kochi Institute for Core Sample Research Japan Agency for Marine-Earth Science and Technology (JAMSTEC)
10165,Freie Universität Berlin
29542,Steinbeis-Hochschule Berlin
279707292,Dep. of Genetics Faculty of Biology University of Sevilla
10150,Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt
10351,Universität Leipzig
77104378,Consiglio Nazionale delle Ricerche (CNR)
10351,Universität Leipzig
279799279,Department of Political Science The Ohio State University
279802473,Dipartimento di Beni Culturali
279822289,"University of Cambridge Department of Medicine, Division of Gastroenterology and Hepatology"
10351,Universität Leipzig
972220,Universität Duisburg-Essen
279885670,Department of Anthropology
279902356,IMT - Institute for Advanced Studies Lucca
270271637,U.S. Department of Energy Office of Science Argonne National Laboratory
262666,Universität Basel
169579332,Karlsruher Institut für Technologie (KIT)
10365,Humboldt-Universität zu Berlin
10047,Ruprecht-Karls-Universität Heidelberg
10427,Universität Potsdam
280021019,University of Otago Depart. of Physiology
280026002,"University of California, San Diego Division of Gastroenterology"
280038217,Laboratory of Comparative Endocrinology
280045433,"Université Lyon 2 Lumière, Faculté des Langues"
280136592,CIRIMAT University of Toulouse
280148381,Georgetown University Department of Theology
280163517,Massey University New Zealand Institute for Advanced Study
280175960,Luxembourg Institute of Science and Technology
20776764,Cornell University
10426,Charité - Universitätsmedizin Berlin
10111,Universität Passau
20779812,Universidade Estadual Paulista
10111,Universität Passau
25863831,University of Colorado at Boulder
15315008,"University of California, Berkeley"
265973705,MikroTribologie Centrum µTC
10278,Universität Paderborn
280338429,Wasatia Academic Institute
10514,Europa-Universität Viadrina Frankfurt (Oder)
280356714,University of Pennsylvania School of Medicine Department of Psychiatry
10514,Europa-Universität Viadrina Frankfurt (Oder)
10415,Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie e. V. Hans-Knöll-Institut
38457583,University of Manchester
10206,Goethe-Universität Frankfurt am Main
280498097,Indian Institute of Technology Gandhinagar Discipline of Earth Sciences
10532,Europa-Universität Flensburg
10325,Technische Universität Kaiserslautern
10325,Technische Universität Kaiserslautern
280595962,Department of Biotechnology
13051,Hochschule Mannheim
21092924,Université de Strasbourg
26929017,Arizona State University
280663562,Department of Surgery Division of General Surgery
21093416,Politechnika Poznanska
280676141,School of Chemistry
246083577,Università degli Studi di Sassari
280729306,Institute of Mathematics for Industry (IMI)
47038878,Ankara University
10206,Goethe-Universität Frankfurt am Main
21092120,The University of Melbourne
12733531,Technische Universität Graz
10206,Goethe-Universität Frankfurt am Main
280883319,Institute F.-A. Forel Université de Genève
10206,Goethe-Universität Frankfurt am Main
113397434,Niedersächsisches Landesamt für Verbraucherschutz und Lebensmittelsicherheit
280948326,School of Natural Sciences and Psychology
10351,Universität Leipzig
281075176,Institut für Zivilverfahrensrecht
281204701,University of Colorado School of Medicine Department of Biochemistry and Molecular Genetics
152147264,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE)
281229159,Moshi Co-operative University (MoCU)
10286,Bergische Universität Wuppertal
10512,Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK)
281654064,"Katholisches Krankenhaus ""St. Johann Nepomuk"""
10117,Universität Bayreuth
10047,Ruprecht-Karls-Universität Heidelberg
281437090,Department of Education
281441165,New York University Department of Classics
281468507,Ethnologisches Seminar
10280,Universität Bielefeld
281500217,School of Aeropace Engineering Tsinghua University
10355,Technische Universität Chemnitz
10282,Universität zu Köln
10053,Universität Konstanz
10282,Universität zu Köln
10282,Universität zu Köln
10057,Universität Ulm
19943435,Kyoto University
281654064,"Katholisches Krankenhaus ""St. Johann Nepomuk"""
281678659,Department of Applied Mathematics and Computer Science
10280,Universität Bielefeld
281680572,School of Arts & Sciences
10280,Universität Bielefeld
281738574,Washington State University Department of Physics and Astronomy
281748747,Department of Linguistics
10204,Philipps-Universität Marburg
19963937,Georgetown University
10284,Rheinische Friedrich-Wilhelms-Universität Bonn
10427,Universität Potsdam
10204,Philipps-Universität Marburg
282072062,Earle A. Chiles Research Institute Providence Cancer Center
12733691,Johannes Kepler Universität Linz
282089042,Norwegian Polar Institute
243312567,Alexander von Humboldt Institut für Internet und Gesellschaft (HIIG)
10351,Universität Leipzig
10113,Universität Regensburg
10204,Philipps-Universität Marburg
972220,Universität Duisburg-Essen
282124503,Department of Technology Management for Innovation
972220,Universität Duisburg-Essen
10125,Technische Universität München (TUM)
10204,Philipps-Universität Marburg
282141046,Department of Atmospheric Physics (DAP) Faculty of Mathematics and Physics Charles University
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
12508472,Eidgenössische Technische Hochschule Zürich (ETH)
10244,Universität Osnabrück
40177754,Universiteit Hasselt
10323,Johannes Gutenberg-Universität Mainz
282221619,The Czech Academy of Sciences (CAS)
34978081,University of Nottingham
282226774,Ruppin Academic Center
10236,Georg-August-Universität Göttingen
159037262,Institute of Plant Molecular Biology
21091952,The University of Kansas
21093404,Universidade do Porto
282324834,Environmental Biogeochemist Earth Sciences Stellenbosch University
282337223,Utrecht University Department of Earth Sciences
282339854,"DEP für Raum, Landschaft und Infrastruktur (RALI)"
10274,Technische Universität Dortmund
10170,Beuth Hochschule für Technik Berlin
415768,Universitetet i Oslo (UiO)
282456627,Departamento de Botanica
10206,Goethe-Universität Frankfurt am Main
10323,Johannes Gutenberg-Universität Mainz
282460393,Shriners Hospital for Children
21093628,Brandeis University
981478,"Zeppelin Universität - Hochschule zwischen Wirtschaft, Kultur und Politik"
21090644,Dalian University of Technology
828778,Karl-Franzens-Universität Graz
247668939,Universidad de La Laguna (ULL)
10063,Pädagogische Hochschule Heidelberg
21093900,Universidad de Salamanca
10355,Technische Universität Chemnitz
10165,Freie Universität Berlin
28402979,HafenCity Universität Hamburg - Universität für Baukunst und Metropolenentwicklung (HCU)
282625078,Penn Ovarian
21092120,The University of Melbourne
21092752,Norges teknisk-naturvitenskapelige universitet (NTNU)
285719419,University of Maryland
282707488,South African Medical Research Council Gender & Health Research Unit
10047,Ruprecht-Karls-Universität Heidelberg
10365,Humboldt-Universität zu Berlin
10362,Bauhaus-Universität Weimar
282757785,Landkreis Straubing-Bogen
10165,Freie Universität Berlin
43413673,University of British Columbia
282765938,ALBA Synchrotron
10276,Ruhr-Universität Bochum
10274,Technische Universität Dortmund
28028,Evangelisches Krankenhaus Göttingen-Weende e.V.
10108,Ludwig-Maximilians-Universität München (LMU)
10288,FernUniversität in Hagen
282816036,Institute of Earth Surface Dynamics (IDYST) University of Lausanne
10349,Technische Universität Bergakademie Freiberg
10113,Universität Regensburg
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
970772,WHU - Otto Beisheim School of Management
10349,Technische Universität Bergakademie Freiberg
10272,Westfälische Wilhelms-Universität Münster
10244,Universität Osnabrück
10051,Eberhard Karls Universität Tübingen
10053,Universität Konstanz
10210,Technische Universität Darmstadt
10051,Eberhard Karls Universität Tübingen
10514,Europa-Universität Viadrina Frankfurt (Oder)
29365712,École Polytechnique Fédérale de Lausanne (EPFL)
10514,Europa-Universität Viadrina Frankfurt (Oder)
10123,Universität Augsburg
10208,Justus-Liebig-Universität Gießen
20781380,Univerzitaria Karlova
10208,Justus-Liebig-Universität Gießen
10111,Universität Passau
10321,Universität Trier
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10194,Technische Universität Hamburg
283023716,Klinik Dr. Hancken GmbH
10276,Ruhr-Universität Bochum
283044999,Institut Imagine
42247071,Murdoch University
10280,Universität Bielefeld
10138,Bayerische Akademie der Wissenschaften
283109138,Laboratoire SPHERE UMR 7219 CNRS/ Université Paris Diderot / Université Paris I
10400,Helmholtz-Zentrum Dresden-Rossendorf (HZDR)
27091906,Baker IDI Heart and Diabetes Institute
10266,Heinrich-Heine-Universität Düsseldorf
10282,Universität zu Köln
10150,Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt
10323,Johannes Gutenberg-Universität Mainz
10051,Eberhard Karls Universität Tübingen
169579332,Karlsruher Institut für Technologie (KIT)
283333438,Stiftung Krankenhaus Bethanien
10272,Westfälische Wilhelms-Universität Münster
10427,Universität Potsdam
283340614,Department of Physics Florida International University Modesto A. Maidique Campus
10321,Universität Trier
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
10236,Georg-August-Universität Göttingen
10057,Universität Ulm
10208,Justus-Liebig-Universität Gießen
10108,Ludwig-Maximilians-Universität München (LMU)
10321,Universität Trier
10169,Universität der Künste Berlin
10321,Universität Trier
10325,Technische Universität Kaiserslautern
10113,Universität Regensburg
21093304,Peking University
13111,Bayerisches Zentrum für Angewandte Energieforschung e.V. (ZAE Bayern)
10561,Max-Planck-Institut für terrestrische Mikrobiologie
10349,Technische Universität Bergakademie Freiberg
10349,Technische Universität Bergakademie Freiberg
10123,Universität Augsburg
10276,Ruhr-Universität Bochum
10110,Katholische Universität Eichstätt-Ingolstadt
379463,Technische Universität Wien
10272,Westfälische Wilhelms-Universität Münster
10276,Ruhr-Universität Bochum
10382,Ernst-Moritz-Arndt-Universität Greifswald
10427,Universität Potsdam
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10123,Universität Augsburg
283660393,4initia GmbH
10117,Universität Bayreuth
10165,Freie Universität Berlin
283673311,Mekong Development Research Institute
21093272,Université Pierre-et-Marie-Curie / Université Paris VI UPMC
10167,Technische Universität Berlin
283695870,Technologie-Initiative SmartFactory KL e.V.
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
283719376,Université Paris-Est Crétail Val de Marne Institut Mondor de Recherche Biomédicale
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
387425,Universität Zürich
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
283782277,Genethon Gene therapy treatments
283811556,Herbarium The National Natural History Collections
283824108,Klinikum Westfalen GmbH
10597,Universität Vechta
23691485,HELIOS Kliniken GmbH
283849853,Universite de Lorraine Unité de Recherche Animal et Fonctionnalités des Produits Animaux
10272,Westfälische Wilhelms-Universität Münster
10210,Technische Universität Darmstadt
283866037,Centre de génétique et de physiologie moléculaire et cellulaire
283866908,Olsacher Museum
283870592,Laboratoire d`Informatique en Image et Système d`Information (LIRIS)
283872074,Department Informatique (FST)
283873150,"Laboratory of Grenoble for sciences of design, optimisation and prroduction University of Grenoble Alpes"
283874626,Center for Research & Studies in Applied Management (CERAG UMR CRNS 5820)
283876076,RAIDLIGHT - VERTICAL SAS Outdoor Lab
283897638,L´École de Neurosciences
41897992,Commissariat à l'Energie Atomique et aux Energies Alternatives (CEA)
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10353,Technische Universität Dresden
18980462,Laboratoire des Sciences du Climat et de l'Environnement
10204,Philipps-Universität Marburg
10353,Technische Universität Dresden
10117,Universität Bayreuth
10353,Technische Universität Dresden
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
283979279,"Université Montpellier Montpellier Laboratory of Informatics, Robotics and Microelectronics (LIRMM)"
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
10125,Technische Universität München (TUM)
10514,Europa-Universität Viadrina Frankfurt (Oder)
77104378,Consiglio Nazionale delle Ricerche (CNR)
284004205,Center for Chemical Engineering (SPIN)
34978081,University of Nottingham
284016204,Université de Strasbourg Laboratoire de Neurosciences Cognitives et Adaptatives
10514,Europa-Universität Viadrina Frankfurt (Oder)
346342636,Université d'Avignon et des Pays de Vaucluse
10514,Europa-Universität Viadrina Frankfurt (Oder)
284040477,ITK Engineering AG
10288,FernUniversität in Hagen
284074882,Ecole Normale Superieure de Paris Laboratoire de Physique
10286,Bergische Universität Wuppertal
284082539,Université de Bourgogne
284092444,Institut du thorax
284110707,Institute for Integrative Biology of the Cell (I2BC) CNRS/CEA/University Paris Sud
10306,Hochschule Bochum
284118274,Division of Cancer Research
10182,Universität Bremen
284124258,"University Montpellier CNRS UMR5203, INSERM UMRS-1191"
284126344,Centre d'Immunologie de Marseille-Luminy (CIML)
284129175,Warszawski Uniwersytet Medyczny
10357,Martin-Luther-Universität Halle-Wittenberg
284133216,Université Joseph Fourier Grenoble
10357,Martin-Luther-Universität Halle-Wittenberg
10286,Bergische Universität Wuppertal
13074,Hochschule Furtwangen
10192,Universität Hamburg
10238,Gottfried Wilhelm Leibniz Universität Hannover
284203818,Wroclawskie Centrum Badan EIT+ Sp. z o.o.
10274,Technische Universität Dortmund
10047,Ruprecht-Karls-Universität Heidelberg
10363,Friedrich-Schiller-Universität Jena
169579332,Karlsruher Institut für Technologie (KIT)
262714,Université Joseph Fourier
284273507,Laboratoire Materiaux et Phenomenes Quantiques
284278852,"Claude Bernard University, Lyon 1 INSERM U1028 CNRS UMR5292"
169579332,Karlsruher Institut für Technologie (KIT)
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10427,Universität Potsdam
284293986,Faculty of Earth Sciences University of Iceland
10202,Universität Kassel
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
10337,Christian-Albrechts-Universität zu Kiel
284329371,Università degli Studi di Padova Dipartimento di Tecnica e Gestione dei Sistemi Industriali (DTG)
10337,Christian-Albrechts-Universität zu Kiel
10282,Universität zu Köln
10465,Universität Koblenz-Landau
10111,Universität Passau
284347536,Research Institute of Building Materials
81548952,Universidad de Talca
284361794,Fondation Congolaise Pour La Recherche Médicale Faculté des Sciences de la Santé Université Marien Ngouabi
10327,Theologische Fakultät Trier
21092004,Alpen-Adria-Universität Klagenfurt
10057,Universität Ulm
10192,Universität Hamburg
14475362,Fachhochschule Vorarlberg
10057,Universität Ulm
284757304,Laboratoire de bioélectrochimie et spectroscopie
10053,Universität Konstanz
10278,Universität Paderborn
10202,Universität Kassel
379818,Aarhus University
972220,Universität Duisburg-Essen
10233,Carl von Ossietzky Universität Oldenburg
10202,Universität Kassel
42185432,European Synchrotron Radiation Facility (ESRF)
285616977,Vrije Universiteit Brussel (VUB) Faculty of Economics
972220,Universität Duisburg-Essen
10057,Universität Ulm
10282,Universität zu Köln
285719419,University of Maryland
285722166,Universidad Catolica des Norte Departamento de Fisica
285735310,Utrecht University Institute of Earth Sciences
285751856,College of Agriculture and Biotechnology
10202,Universität Kassel
10113,Universität Regensburg
422242,Columbia University in the City of New York
285847945,Griffith University Eskitis Institute for Drug Discovery
10363,Friedrich-Schiller-Universität Jena
10290,Universität Witten/Herdecke
285945145,"""Mekorot"" Israel National Water Co."
285958571,UMR EcoFoG Laboratoire des Substances Naturelles Amazoniennes Institut Pasteur de la Guyane
10272,Westfälische Wilhelms-Universität Münster
285995473,"Bern University of Applied Sciences, Engineering and Information Technology, Institute for Applied Laser, Phototonics and Surface Technologies"
286007612,Università degli studi di Salerno Dipartimento di Scienze del Patrimonio Culturale
10053,Universität Konstanz
286017529,University of Tromso The Arctic University of Norway Department of Community Medicine Epidemiology of Chronic Diseases Research Group
169579332,Karlsruher Institut für Technologie (KIT)
230393253,LWL-Klinikum Gütersloh
286074606,"Unité Santé, Génétique, Microbiologie des Mollusques (SG2M)"
286075634,Kuzulia
10272,Westfälische Wilhelms-Universität Münster
286149109,Dipartimento di Ingegneria Civile e Ambientale Università degli Studi
286180662,Imperial College London Live Sciences Faculty of Natural Sciences
10051,Eberhard Karls Universität Tübingen
10278,Universität Paderborn
31968401,Wageningen University
286300147,Historiska institutionen
387425,Universität Zürich
10301,Deutsche Sporthochschule Köln
10165,Freie Universität Berlin
10325,Technische Universität Kaiserslautern
10125,Technische Universität München (TUM)
286460964,Sotterranei di Roma Centro Ricerche Speleo Archeologiche
10365,Humboldt-Universität zu Berlin
286471638,Department of Jewish Studies
286471894,The College of Arts and Sciences
10403,Leibniz-Institut für Neurobiologie (LIN)
10351,Universität Leipzig
286516110,Kanagawa University Faculty of Engineering Department of Architecture
10780,Deutsches Bergbau-Museum (DBM)
20775814,The Australian National University (ANU)
42185449,Griffith University
10125,Technische Universität München (TUM)
270921240,HSD Hochschule Döpfer Köln
10063,Pädagogische Hochschule Heidelberg
10492,Max-Planck-Institut für Quantenoptik (MPQ)
197690317,MSH Medical School Hamburg
40403250,Fachhochschule Nordwestschweiz (FHNW)
24102150,"University of California, San Diego"
286799217,Department of Pediatrics UCSD School of Medicine
286803222,Governance and Inclusive Development Faculteit der Maatschappik- en Gedragswetenschappen
16973611,University of Cambridge
286815615,Department Ecology and Environmental Sciences
10748,Max-Planck-Institut für Chemische Physik fester Stoffe (MPI CPfS)
10115,Friedrich-Alexander-Universität Erlangen-Nürnberg
286834219,Evangelische Predigergemeinde Erfurt
286834669,Geschwister-Scholl-Gymnasium Freiberg
286835288,Zisterzienserinnenabtei Klosterstift St. Marienthal
286835736,Kulturhistorisches Museum Schloss Merseburg
287010069,Stadt Mühlhausen
286850698,Department of Psychology
10374,Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke (DIFE)
286916816,"Fakultät für Sprachwissenschaften und Literatur, Geisteswissenschaften, Kunst und Erziehungswissenschaften"
10125,Technische Universität München (TUM)
287010069,Stadt Mühlhausen
287022733,Universite Toulouse III (Paul Sabatier) Laboratoire des Intéractions Moléculaires et Réactivité Chimique et Photochimique (IMRCP)
287028277,Development Studies
14108630,Vanderbilt University
10121,Julius-Maximilians-Universität Würzburg
20776764,Cornell University
10204,Philipps-Universität Marburg
287160667,Voronezh State Pedagogical University
10204,Philipps-Universität Marburg
10236,Georg-August-Universität Göttingen
10204,Philipps-Universität Marburg
287193615,Hochschule Luzern - Wirtschaft Institut für Betriebs- und Regionalökonomie IBR
10204,Philipps-Universität Marburg
287235257,Stockholm University Department of Philosophy
972220,Universität Duisburg-Essen
10278,Universität Paderborn
287245271,Department of Psychology
287255235,Yale University Yale Institute for Network Science
9071307,Universitätsklinikum Gießen und Marburg GmbH Standort Gießen
10276,Ruhr-Universität Bochum
972220,Universität Duisburg-Essen
287326196,Eidgenössisches Department des Inneren Institut für Virologie und Immunologie
10365,Humboldt-Universität zu Berlin
287326547,Ludwig Institute for Cancer Research
20703790,Universitätsklinikum Gießen und Marburg GmbH - Standort Marburg
10108,Ludwig-Maximilians-Universität München (LMU)
287543263,Department of Microbiology and Clinical Immunology
287726691,Cardiovascular Genetics Center
287726847,Cardiology Clinic
10108,Ludwig-Maximilians-Universität München (LMU)
10365,Humboldt-Universität zu Berlin
287897323,Institute of Behavioural Neuroscience
10238,Gottfried Wilhelm Leibniz Universität Hannover
10192,Universität Hamburg
288034075,The Francis Crick Institute Mill Hill Laboratory
288043696,Crescendo Biologics Ltd.
288050027,Baltische Föderale Immanuel-Kant-Universität
10108,Ludwig-Maximilians-Universität München (LMU)
38027946,King's College London
10351,Universität Leipzig
10108,Ludwig-Maximilians-Universität München (LMU)
288100457,Institute of Physics
12733510,Katholieke Universiteit Leuven
288108489,Department of Experimental Clinical and Health Psychology
288111462,Universidade Estadual Paulista Júlio de Mesquita Filho Faculdade de Ciências de Bauru Departamento de Física
10108,Ludwig-Maximilians-Universität München (LMU)
10795,Jacobs University Bremen
21092412,University of New Hampshire
10795,Jacobs University Bremen
201033753,Kühne Logistics University - The KLU Hamburg
288358247,Politecnico di Milano Dipartimento di Ingegneria Civile e Ambientale
10415,Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie e. V. Hans-Knöll-Institut
288402294,Experimental Rheumatology
288491024,"Agricultural Research Organisation (ARO), Volcani Center"
288491177,Zentrum für strukturelle Systembiologie (CSSB)
288575018,The University of Chicago Cummings Life Science Center
10290,Universität Witten/Herdecke
288637102,Thüringer Schlitten- und Bobsportverband e.V.
288637417,KNMS Klinikum Nürnberg Medical School GmbH
10053,Universität Konstanz
10290,Universität Witten/Herdecke
10278,Universität Paderborn
276878409,Consejo Superior de Investigaciones Científicas (CSIC)
288736318,Luxembourg Institute of Science and Technology (LIST) - Department Environmental Research and Innovation (ERIN)
21091916,Jawaharlal Nehru University
288751585,Département de Neuro Oncologie
10323,Johannes Gutenberg-Universität Mainz
288813468,IJPB - Pole Reproduction et Graines UMR 1318 INRA-AgroParisTech
10047,Ruprecht-Karls-Universität Heidelberg
26333192,University of Hawaiʽi at Mãnoa
21093292,University of Patras
10323,Johannes Gutenberg-Universität Mainz
20772832,Delft University of Technology
10323,Johannes Gutenberg-Universität Mainz
10344,Brandenburgische Technische Universität Cottbus-Senftenberg (BTU)
10435,Forschungszentrum Borstel - Leibniz Lungenzentrum
12733510,Katholieke Universiteit Leuven
289022882,University of Tasmania Australian Research Council Centre of Excellence in Ore Deposits
289024789,University of Exeter Camborne School of Mines
10097,Deutsches Krebsforschungszentrum (DKFZ)
10288,FernUniversität in Hagen
23650620,"Zentrum für Integrative Psychiatrie, Kiel - ZIP gGmbH"
289174617,Russian Science Foundation
289179825,Universitas Islam Negeri Sunan Kalijaga
289186594,"Lund Life Science Incubator, Medicon Village"
10335,Universität des Saarlandes
768751,Universität Wien
52138405,City University
289287795,"State Key Laboratory of Environmental Chemistry and Ecotoxicology RCEES, CAS"
289344963,University of California CVRI & Department of Biochemistry and Biophysics
289347370,Istanbul Technical University Department of Civil Engineering
289350084,Alexandria University Departmen of Electrical Engineering
10055,Albert-Ludwigs-Universität Freiburg
10514,Europa-Universität Viadrina Frankfurt (Oder)
10394,Helmholtz-Zentrum für Umweltforschung (UFZ)
10293,Rheinisch-Westfälische Technische Hochschule Aachen
289390330,Mount Allison University Department of Physics
169579332,Karlsruher Institut für Technologie (KIT)
289486154,Experimental Botany
10189,Alfred-Wegener-Institut (AWI) Helmholtz-Zentrum für Polar- und Meeresforschung (AWI)
10108,Ludwig-Maximilians-Universität München (LMU)
158253941,Hochschule der Künste Bern
34119277,Vrije Universiteit Brussel
289551533,Department of Ethnology and Cultural Anthropology
10233,Carl von Ossietzky Universität Oldenburg
10125,Technische Universität München (TUM)
10274,Technische Universität Dortmund
289629440,Tsinghua University School of Medicine Department of Biomedical Engineering
20108354,Beijing Normal University
289641637,Tsinghua University Department of Automation
289724377,Luxembourg Institute of Health
21093788,Queen's University
289747204,Institute Nationale de la Santé et de la Recherche Médicale
289781454,Department of Biogeochemistry
776531,Ben-Gurion Universität von Negev
289785035,University of Agricultural Sciences (UASB) College of Agriculture
289794738,National Institute of Animal Nutrition an Physiology (NIANP)
289830018,Université Paris Decartes Laboratoire Adaptions Travail Individu Institut de Psychologie Centre Henri Pierron
289833285,"TU Delft Luchtvaart- en Ruimtevaarttechniek Aerodynamics, Wind Energy & Propulsion Aerodynamics"
289844036,Ashoka Trust for Research in Ecology and the Environment
289853829,Indian Institute of Space Science and Technology
289858112,Facultad de Arquitectura Diseno y Urbanismo
289867612,Indian Council of Forestry Research & Education Institute of Wood Science and Technology
289868577,Indian Council of Forestry Research and Education Himalayan Forest Research Institute
10125,Technische Universität München (TUM)
10097,Deutsches Krebsforschungszentrum (DKFZ)
442334,"University of California, Davis (UCD)"
129048452,Italian Institute of Technology (IIT)
289940440,University of Maryland Dept. of Animal and Avian Sciences
289952992,Research and Development Center for Ocean Drilling Science Japan Agency for Marine Earth and Technology (JAMSTEC)
10055,Albert-Ludwigs-Universität Freiburg
289994301,Centre Muraz
442338,"University of California, Irvine (UCI)"
21092248,Université de Montréal
10256,Max-Planck-Institut für biophysikalische Chemie (Karl-Friedrich-Bonhoeffer-Institut)
10382,Ernst-Moritz-Arndt-Universität Greifswald
210071457,Institute of Analytical Chemistry
290137038,"Université de Paris XII (Ouest) - Nanterre, Département d histoire"
290137692,Department of History University of Beer Sheva
290138182,Department of History Centre for Medieval Studies University of Toronto
290139188,University of Delaware College of Arts and Sciences Department of Art History
290140169,IG Bauplan GmbH
290163404,Universität Bern Department of Chemistry and Biochemistry Chemical Crystallography
145803916,Broad Institute
10055,Albert-Ludwigs-Universität Freiburg
10051,Eberhard Karls Universität Tübingen
52138462,Harran University
40547307,Universitetet for miljø- og biovitenskap (UMB)
10210,Technische Universität Darmstadt
10053,Universität Konstanz
290335460,Califonia Institute of Technology
290342390,Center for European and Mediterranean Studies
10111,Universität Passau
10323,Johannes Gutenberg-Universität Mainz
13074,Hochschule Furtwangen
10323,Johannes Gutenberg-Universität Mainz
10210,Technische Universität Darmstadt
10323,Johannes Gutenberg-Universität Mainz
290426502,Software Factory GmbH
290429071,Museo del Jurásico de Asturias (MUJA)
21092204,Mississippi State University
290467180,Nonlinear Systems Group Aerospace Engineering Department University of Illinois at Urbana-Champaign
290468136,Universidade Federal do Rio Grande do Norte Centro de Tecnologia Departamento de Engenharia Mecânica
290473880,Forschungsinstitut für Notfallmedizin und Gesundheit UG
290481983,Nanoscience and Nanotechnology
10108,Ludwig-Maximilians-Universität München (LMU)
10323,Johannes Gutenberg-Universität Mainz
10293,Rheinisch-Westfälische Technische Hochschule Aachen
290544001,Centre for Asian Legal Studies
10363,Friedrich-Schiller-Universität Jena
10293,Rheinisch-Westfälische Technische Hochschule Aachen
290625870,School of Psychology
10117,Universität Bayreuth
20767238,Saint Petersburg State University
290679025,KRH Klinikum Robert Koch Gehrden
290679025,KRH Klinikum Robert Koch Gehrden
290699766,Luxembourg Institute of Health Research Dedicated To Life Laboratory of Experimental Cancer Research
863564,Universiteit Utrecht
10603,Max-Planck-Institut für Menschheitsgeschichte (MPI-SHH)
10293,Rheinisch-Westfälische Technische Hochschule Aachen
290829356,The Novo Nordisk Foundation Center for Biosustainability
21092956,Università degli Studi di Milano
10125,Technische Universität München (TUM)
13089,Hochschule Ostwestfalen-Lippe
10272,Westfälische Wilhelms-Universität Münster
68748345,Ahmadu Bello University
10684,Fraunhofer-Institut für Physikalische Messtechnik (IPM)
214594030,University of Sierra Leone
10167,Technische Universität Berlin
10365,Humboldt-Universität zu Berlin
14108630,Vanderbilt University
10365,Humboldt-Universität zu Berlin
50950707,Fraunhofer-Institut für Zelltherapie und Immunologie (IZI)
10365,Humboldt-Universität zu Berlin
290983944,Landeshauptstadt Mainz
10365,Humboldt-Universität zu Berlin
10293,Rheinisch-Westfälische Technische Hochschule Aachen
10202,Universität Kassel
10182,Universität Bremen
216052585,Stadt Baden-Baden
295620814,St. Lukas Klinik GmbH
295863104,Free University of Bozen
10361,Technische Universität Ilmenau
12733510,Katholieke Universiteit Leuven
10206,Goethe-Universität Frankfurt am Main
10727,Max-Planck-Institut für Dynamik komplexer technischer Systeme
10323,Johannes Gutenberg-Universität Mainz
10063,Pädagogische Hochschule Heidelberg
10210,Technische Universität Darmstadt
