project_id,country
215904443,Österreich
215929929,Russische Föderation
215932069,Israel
215939592,USA
215975056,Japan
215979924,Irland
215984020,Großbritannien
215987020,Kanada
215987020,USA
215988486,Brasilien
216020258,USA
216020288,Italien
216035594,Großbritannien
216046777,Irak
216046777,Syrien
216046777,Türkei
216244574,Schweiz
216343995,USA
216374258,Australien
216374258,Costa Rica
216374258,Dänemark
216374258,Kanada
216374258,Portugal
216374258,Schweden
216455263,USA
216458671,USA
216495828,USA
216538522,Kanada
216542484,Frankreich
216568419,USA
216601213,USA
216660054,Chile
216668749,Togo
216734379,Kanada
216735719,Frankreich
216736344,Italien
216751680,Großbritannien
216995176,USA
217006138,USA
217039840,Irak
217049376,Frankreich
217049699,Österreich
217049976,USA
217053462,Großbritannien
217090550,Kanada
217141997,USA
217161537,USA
217163416,USA
217328061,Niederlande
217349263,Australien
217516602,Australien
217550540,Polen
217550540,Russische Föderation
217553304,USA
217561225,USA
217563460,Großbritannien
217572453,Kanada
217637226,Niederlande
217676110,Spanien
217693948,Italien
217693948,Spanien
217693948,USA
217694770,Frankreich
217694770,Niederlande
217852844,Großbritannien
217858424,Costa Rica
217858424,Finnland
217883423,Niederlande
217885151,USA
217957200,Norwegen
218063607,Bolivien
218072028,Großbritannien
218082391,Österreich
218125446,USA
218246939,Frankreich
218345998,Finnland
218345998,Norwegen
218345998,Schweden
218360402,USA
218366461,Großbritannien
218366461,Niederlande
218385097,China
218391464,Frankreich
218391987,Rumänien
218401980,USA
218412963,Bulgarien
218419827,Schweiz
218443056,USA
218451922,USA
218453298,Türkei
218460484,USA
218467063,USA
218471545,USA
218474647,Großbritannien
218475164,USA
218477758,Kanada
218477758,USA
218479891,USA
218495956,Frankreich
218495956,Großbritannien
218495956,Niederlande
218544770,USA
218550609,Israel
218575778,Frankreich
218575778,Großbritannien
218575778,Niederlande
218589945,Australien
218608906,Libanon
218608906,Russische Föderation
218736468,USA
218736785,USA
218739263,USA
218769499,Frankreich
218769499,Großbritannien
218769499,Niederlande
218867889,USA
218893009,Brasilien
218893009,Indien
218922442,USA
218924699,Österreich
218953208,Spanien
219038186,Algerien
219038186,Tunesien
219054025,Niederlande
219062131,Schweiz
219072321,Polen
219110645,Großbritannien
219148356,Österreich
219181464,Argentinien
219187053,Schweiz
219190242,USA
219194160,USA
219204353,USA
219259984,USA
219279688,USA
219315043,Großbritannien
219315043,Polen
219324114,Großbritannien
219324114,USA
219396439,Schweiz
219522370,Dänemark
219522370,Schweiz
219527040,USA
219638969,Großbritannien
219669982,Japan
219718864,Russische Föderation
219736291,USA
219806109,Australien
219844080,USA
219940514,Schweiz
219941032,USA
219941578,Schweiz
219942759,Österreich
219965570,Schweiz
219968062,USA
220008281,Österreich
220008281,Schweiz
220017288,USA
220034008,Schweiz
220039588,Israel
220040763,Großbritannien
220050336,Chile
220073357,USA
220116405,Schweden
220117657,Japan
220117657,Schweiz
220117831,Österreich
220117831,Schweiz
220118460,Italien
220144857,USA
220277515,Großbritannien
220278428,Frankreich
220300215,USA
220384613,USA
220402090,Indien
220402200,Burkina Faso
220482592,Kanada
220519955,Schweiz
220520320,Österreich
220520641,Spanien
220551938,Großbritannien
220599940,Spanien
220612195,USA
220613752,USA
220633472,Österreich
220633478,Italien
220633478,Schweiz
220638695,Großbritannien
220652768,USA
220655384,USA
220673778,Australien
220677592,Großbritannien
220692189,Russische Föderation
220879999,Australien
220888632,USA
220918758,Österreich
220931372,USA
220940268,Bulgarien
221074330,Kanada
221104321,USA
221138654,Kanada
221141776,Chile
221141776,USA
221145166,Nepal
221211316,Kanada
221212549,Australien
221226493,Großbritannien
221245396,Südafrika
221249147,USA
221270173,Kanada
221270712,Österreich
221288005,Indien
221322256,Österreich
221334494,USA
221391226,USA
221407800,USA
221432899,Australien
221432899,USA
221444426,USA
221464057,Italien
221464057,Schweden
221466058,Frankreich
221468111,USA
221510646,USA
221525011,Schweiz
221565447,Australien
221576595,Frankreich
221578612,Brasilien
221603713,Indien
221603713,Iran
221604069,Frankreich
221604069,Großbritannien
221604069,USA
221626058,Großbritannien
221687650,China
221703638,USA
221740407,USA
221802653,USA
221824655,Bulgarien
221847982,USA
221913004,Großbritannien
221913004,Schweiz
221923692,Großbritannien
221923692,Lettland
221939457,USA
221948288,USA
222017720,Großbritannien
222079379,Kanada
222080600,USA
222118602,USA
222121053,USA
222122391,Italien
222132533,Afghanistan
222158212,USA
222163196,Österreich
222167662,Finnland
222167662,Schweiz
222177571,Schweiz
222193024,USA
222202231,Schweiz
222227888,Belgien
222228420,Schweiz
222250419,Schweiz
222254216,Schweiz
222284150,Großbritannien
222302976,USA
222305952,Schweiz
222329719,Niederlande
222329734,USA
222332047,Österreich
222332321,Österreich
222332321,Slowakei
222332321,Tschechische Republik
222332321,Ungarn
222374435,USA
222540104,Kanada
222645419,Österreich
222645419,Schweiz
222657583,Österreich
222686921,USA
222738104,USA
222886268,Schweiz
222945220,Australien
223103804,Australien
223108620,USA
223274482,USA
223283435,Schweden
223355873,USA
223357022,Myanmar
223358576,Australien
223363403,USA
223368015,Niederlande
223405560,USA
223405872,Großbritannien
223405872,Kanada
223406962,Brasilien
223413249,Brasilien
223416680,Brasilien
223432890,Indien
223506967,Frankreich
223507020,Brasilien
223525886,Brasilien
223533214,Brasilien
223568769,Brasilien
223572664,Ägypten
223572664,Belgien
223572664,Frankreich
223597052,China
223613512,Österreich
223613512,Schweiz
223745117,USA
223746744,Schweiz
223752619,USA
223764744,USA
223775960,Österreich
223873773,Großbritannien
223883118,Niederlande
223883488,China
223985919,Österreich
223985919,Schweiz
224065804,Frankreich
224073889,Türkei
224102105,Argentinien
224195127,USA
224206714,Brasilien
224227916,Luxemburg
224265735,Österreich
224559867,Schweden
224578574,China
224580917,China
224580917,Nepal
224589080,Brasilien
224607498,USA
224616558,Frankreich
224616558,Schweiz
224625029,Polen
224625029,Slowakei
224625029,Tschechische Republik
224625316,Iran
224644310,USA
224744601,USA
224751288,China
224757742,USA
224774199,Großbritannien
224778962,USA
224786707,Iran
224786707,Türkei
224812881,Österreich
224812881,Schweiz
224865059,Österreich
224873199,Japan
224880699,Schweden
224955939,Italien
224977886,USA
224980381,China
225071575,Großbritannien
225104808,USA
225147387,Marokko
225207627,USA
225227250,USA
225384399,Schweiz
225390071,Island
225418638,Italien
225437397,USA
225455836,USA
225607933,USA
225650800,Chile
225707973,Kenia
225762407,USA
225799829,Niederlande
225858526,Österreich
225902730,Russische Föderation
225910935,USA
225912579,Niederlande
225942205,Frankreich
225979776,USA
225986172,Frankreich
225986172,Österreich
225989123,Schweiz
226053574,USA
226059734,Großbritannien
226059734,Nigeria
226059734,Trinidad und Tobago
226059734,USA
226062030,Dänemark
226062030,Luxemburg
226063163,Indien
226072900,Österreich
226094024,Costa Rica
226094024,USA
226112348,Schweiz
226148395,Türkei
226167356,USA
226187286,Österreich
226230535,Belgien
226230535,Großbritannien
226230535,Japan
226230535,Schweden
226230535,USA
226263252,USA
226268226,Brasilien
226359844,China
226381160,USA
226390020,Österreich
226407518,Großbritannien
226454026,Großbritannien
226454026,Indien
226463725,USA
226487190,USA
226534493,Kanada
226535580,Süd-Korea
226536196,USA
226560059,Schweiz
226562331,Japan
226562331,USA
226591597,USA
226645895,Dänemark
226664536,USA
226664855,USA
226676119,Irak
226676119,Iran
226676119,Syrien
226676119,Türkei
226680235,Schweiz
226704771,Kanada
226708371,USA
226731167,Australien
226731167,Großbritannien
226731167,Spanien
226818978,Österreich
226929403,USA
226975202,USA
227015088,Niederlande
227018541,Polen
227338963,USA
227377638,Australien
227382238,USA
227388185,Belgien
227390157,Argentinien
227420812,Singapur
227501445,Neuseeland
227509275,USA
227522062,Großbritannien
227575761,USA
227607932,Kanada
227611796,Singapur
227619615,Kanada
227620447,USA
227670910,Ecuador
227672301,Ecuador
227673688,Ecuador
227674295,Ecuador
227674494,Ecuador
227674557,Ecuador
227674658,Ecuador
227674681,Ecuador
227674681,USA
227674712,Ecuador
227674778,Ecuador
227689582,Ecuador
227693446,Ecuador
227707203,Afghanistan
227707203,Frankreich
227707203,Großbritannien
227707203,USA
227716517,USA
227721277,USA
227762874,Kanada
227808441,Russische Föderation
227808441,USA
227948621,USA
227988416,USA
227991763,Schweiz
228006711,Griechenland
228083095,Australien
228173686,USA
228179270,Australien
228262858,Österreich
228262858,Schweiz
228457509,USA
228485246,Großbritannien
228502347,Frankreich
228502347,Großbritannien
228502347,USA
228518710,Schweiz
228537816,Frankreich
228537816,USA
228600964,Schweiz
228601079,Spanien
228630306,USA
228632078,USA
228727763,Neuseeland
228875140,Schweiz
228907919,USA
228914880,Frankreich
228987457,Frankreich
228988455,Frankreich
228989852,Frankreich
228992793,USA
229001970,USA
229046453,Schweden
229060624,Großbritannien
229088202,Schweden
229100744,Japan
229103497,Belgien
229146628,Schweiz
229163563,Indien
229201040,China
229201040,Japan
229201040,Süd-Korea
229202343,Jemen
229203819,Großbritannien
229211969,Belize
229211969,Guatemala
229211969,Mexiko
229225839,Dänemark
229268497,USA
229269156,Neuseeland
229507021,Frankreich
229528027,Schweden
229570262,Israel
229570262,Palästina
229614732,Mazedonien
229633114,Großbritannien
229633504,USA
229636201,Frankreich
229644315,USA
229698415,China
229707008,Dänemark
229707301,China
229717591,Schweden
229792592,Brasilien
229888916,Australien
229889244,USA
229963934,Frankreich
229968099,Großbritannien
229968099,Panama
229971794,Frankreich
229971929,USA
229974593,Schweiz
230022700,Australien
230029821,Chile
230032422,Irland
230033369,Pakistan
230120685,Frankreich
230124551,Neuseeland
230131937,Großbritannien
230135085,USA
230142459,Frankreich
230144755,China
230144755,Dänemark
230147266,Iran
230147266,Schweiz
230147266,USA
230208004,Australien
230252425,USA
230256794,Luxemburg
230271102,Schweiz
230271102,Vietnam
230327680,Schweiz
230375312,Australien
230406249,Frankreich
230418795,Frankreich
230419814,Liechtenstein
230431179,Frankreich
230443694,Großbritannien
230447264,Frankreich
230465509,Türkei
230476349,USA
230480870,USA
230481373,Russische Föderation
230510061,Spanien
230535236,Süd-Korea
230535262,Israel
230535262,Polen
230632854,Peru
230632854,Schweiz
230651665,Tschechische Republik
230688079,USA
230688343,USA
230708886,Frankreich
230716034,Großbritannien
230720104,USA
230746918,Luxemburg
230746952,Kanada
230781762,Frankreich
230799312,Schweiz
230824355,Thailand
230824795,Schweiz
230828775,Spanien
230831376,Kanada
230841458,Frankreich
230841458,Großbritannien
230841458,Italien
230841458,Singapur
230841458,Spanien
230841458,USA
230852830,Kanada
230854839,Luxemburg
230873427,Frankreich
230875573,Frankreich
230949589,USA
230979418,Großbritannien
230990002,USA
231029253,Frankreich
231029253,Großbritannien
231029253,USA
231042346,Frankreich
231047499,USA
231258561,Tschechische Republik
231258884,Israel
231258884,Palästina
231402484,Schweiz
231416133,Luxemburg
231419723,Kanada
231433761,Tschechische Republik
231489005,Tschechische Republik
231509192,Brasilien
231514088,Irland
231518383,USA
231563730,Schweiz
231567560,USA
231593309,Indien
231641679,Österreich
231656882,Ägypten
231696112,Kanada
231703452,Australien
231781151,Russische Föderation
231789167,USA
231840359,USA
231855229,Kuba
231855229,USA
231855708,USA
231858704,Kanada
231870598,Norwegen
231922378,Australien
231955177,USA
231999486,Frankreich
231999486,Großbritannien
231999486,Polen
232117021,Schweiz
232127285,USA
232133718,USA
232156911,Italien
232160533,Australien
232160533,USA
232171657,Tschechische Republik
232172514,China
232199240,Israel
232199240,Jordanien
232221445,Großbritannien
232231485,USA
232235263,China
232323064,Russische Föderation
232325249,USA
232329072,China
232329399,Österreich
232340909,Österreich
232394966,Tschechische Republik
232457798,Kanada
232495753,USA
232504915,USA
232515388,USA
232524173,Schweiz
232615362,USA
232615537,Neuseeland
232615537,Österreich
232615537,Südafrika
232633309,Tschechische Republik
232646231,Kanada
232654594,USA
232671375,Kanada
232675560,Polen
232675560,Russische Föderation
232675560,Ukraine
232675560,Weißrussland
232680815,Italien
232689885,USA
232747404,USA
232863538,Schweiz
232863831,China
232887308,Ägypten
232887308,Israel
232887308,Italien
232887308,Palästina
232887308,Schweiz
232887308,Syrien
232963654,Australien
233010364,Kanada
233032739,USA
233067392,Frankreich
233067392,Südafrika
233091909,USA
233156836,Neuseeland
233158000,USA
233159214,Südafrika
233159376,Dänemark
233159376,Großbritannien
233177374,USA
233179133,USA
233220105,Russische Föderation
233228468,USA
233251376,Russische Föderation
233252030,Dänemark
233308117,Russische Föderation
233344353,Frankreich
233344353,Tschechische Republik
233353861,Österreich
233359541,Myanmar
233373995,USA
233405591,Großbritannien
233414269,USA
233422078,USA
233479293,Portugal
233493169,Australien
233512675,USA
233518543,Frankreich
233526993,USA
233552845,Slowenien
233599952,Ecuador
233624625,Israel
233644681,Ägypten
233644681,Bangladesch
233644681,Indien
233644681,Indonesien
233644681,Oman
233650219,USA
233673047,USA
233690566,Tschechische Republik
233722721,Japan
233738862,Chile
233738862,Italien
233740704,Großbritannien
233745993,Russische Föderation
233759391,Schweden
233759391,Ukraine
233761041,USA
233779427,Großbritannien
233857683,Großbritannien
233893572,USA
233924203,USA
233929853,Finnland
233929853,USA
233936261,Ungarn
233965452,Benin
233965452,Ghana
233965452,Kamerun
233979395,USA
233994807,Frankreich
233994807,Kanada
234005084,Italien
234005084,USA
234016397,Argentinien
234017019,Frankreich
234017019,Niederlande
234017019,Österreich
234017019,Polen
234017019,Russische Föderation
234017019,Tschechische Republik
234017019,Ukraine
234017019,Weißrussland
234020867,Russische Föderation
234021884,Tschechische Republik
234052188,Frankreich
234056486,Österreich
234056486,Ungarn
234117688,Großbritannien
234141871,Ukraine
234142899,Ungarn
234221592,USA
234222794,Frankreich
234222794,Österreich
234222794,Schweden
234225310,Frankreich
234232818,USA
234234843,Tschechische Republik
234237886,Großbritannien
234252392,Großbritannien
234252392,Portugal
234272445,Griechenland
234272445,Italien
234272445,Vatikanstadt
234281575,Japan
234314186,Schweiz
234323554,Österreich
234328784,Großbritannien
234361163,China
234368558,Kamerun
234370960,USA
234371563,Mexiko
234374316,USA
234384019,Kanada
234388617,China
234390983,USA
234394157,China
234394157,Türkei
234395114,USA
234413080,Australien
234413401,Niederlande
234458846,Australien
234464910,Frankreich
234464910,Großbritannien
234464910,USA
234512553,USA
234518095,Côte d'Ivoire
234518095,Demokratische Republik Kongo
234518095,Gabun
234518095,Mosambik
234518095,Niederlande
234518095,Nigeria
234518095,Schweiz
234518095,Spanien
234518095,Tansania
234548442,Nigeria
234548623,Kenia
234548756,Ägypten
234548756,Kenia
234548756,Sudan
234548756,Tansania
234548756,Tunesien
234548756,Uganda
234586079,Kamerun
234628656,Großbritannien
234632908,USA
234635071,Australien
234687001,USA
234728771,USA
234754646,Italien
234754646,USA
234757034,Russische Föderation
234766738,USA
234769358,Iran
234800982,Österreich
234805511,Spanien
234825916,Australien
234828459,Großbritannien
234833369,Japan
234894120,Großbritannien
234903508,Israel
234903508,Niederlande
234903508,Österreich
234903508,USA
234922312,Frankreich
234922312,Niederlande
235013941,Großbritannien
235042618,China
235080283,USA
235082372,USA
235085719,USA
235092002,USA
235093790,Österreich
235130684,Kanada
235200976,Australien
235211755,Schweden
235211755,USA
235232490,Großbritannien
235233054,USA
235251984,Großbritannien
235296812,China
235296812,Indien
235296812,Kirgisistan
235296812,Nepal
235301650,Frankreich
235301825,USA
235305376,China
235313194,Kanada
235350541,USA
235416219,USA
235437627,Schweiz
235474185,USA
235514932,Australien
235514932,Frankreich
235514932,Japan
235514932,Niederlande
235514932,Österreich
235514932,Schweiz
235514932,Spanien
235514932,USA
235516480,Argentinien
235527726,Schweden
235550657,Großbritannien
235565503,Frankreich
235565503,Schweiz
235577387,USA
235661898,USA
235690896,Israel
235690896,Palästina
235731789,USA
235736350,Großbritannien
235772571,Japan
235777469,USA
235791391,Österreich
235802993,Tschechische Republik
235833760,Süd-Korea
235833760,USA
235835221,Polen
235843329,Japan
235925627,USA
236050770,USA
236131746,USA
236142767,Großbritannien
236148629,USA
236165672,USA
236183563,Äthiopien
236183563,Angola
236183563,China
236183563,Kuba
236183563,Mongolei
236183563,Mosambik
236183563,Nicaragua
236183563,Nord-Korea
236183563,Russische Föderation
236183563,Vietnam
236186819,Großbritannien
236195716,Schweiz
236214181,Polen
236214181,USA
236329749,USA
236332745,Frankreich
236347141,USA
236361684,Frankreich
236361818,USA
236408618,Großbritannien
236464165,Niederlande
236520114,Australien
236576044,Spanien
236580630,Israel
236581642,Schweiz
236582302,Russische Föderation
236600002,USA
236615066,Polen
236619640,Österreich
236619640,Schweiz
236637226,USA
236701214,USA
236702990,USA
236706339,Türkei
236711525,USA
236732209,Belgien
236859045,Großbritannien
236859045,USA
236861276,Österreich
236861276,USA
236983298,USA
237010132,Schweiz
237013364,Spanien
237041970,Mexiko
237083654,USA
237098861,Schweiz
237118040,Frankreich
237132294,Österreich
237165820,Dänemark
237165820,Großbritannien
237165820,Polen
237165820,Schweden
237170377,Großbritannien
237170377,Schweiz
237170377,USA
237171680,Kanada
237223806,Großbritannien
237223806,USA
237236826,USA
237263721,Schweiz
237264495,Frankreich
237264495,USA
237373121,Österreich
237373121,Südafrika
237391994,Japan
237391994,USA
237405144,Israel
237406025,Uruguay
237406025,USA
237424508,USA
237440467,USA
237475845,USA
237494675,Großbritannien
237496042,Großbritannien
237500334,USA
237517486,Ägypten
237526906,Griechenland
237548465,USA
237553958,Australien
237600408,USA
237607633,USA
237608878,Griechenland
237608878,Italien
237608878,USA
237638727,Kanada
237670502,Niederlande
237675329,Großbritannien
237685870,Spanien
237749325,Schweiz
237750060,Australien
237750060,Großbritannien
237750060,Spanien
237750060,USA
237774273,Mexiko
237780608,Österreich
237780608,Schweiz
237780743,USA
237802570,Österreich
237855214,Niederlande
237908678,Belgien
237930779,USA
237952107,Kanada
237991077,Indien
238016737,Großbritannien
238027571,USA
238029607,USA
238094807,Australien
238112431,Süd-Korea
238133511,Australien
238173941,Niederlande
238175417,USA
238232249,USA
238299830,Großbritannien
238303265,Luxemburg
238313484,Israel
238313484,Jordanien
238344482,USA
238386962,USA
238391017,Russische Föderation
238510011,USA
238643601,Ägypten
238775591,Österreich
238779201,USA
238802862,Niederlande
238804217,USA
238839157,USA
238873356,USA
238925054,Israel
238925703,Luxemburg
238929428,Frankreich
238936694,USA
238994672,USA
239013293,USA
239033832,Indonesien
239055083,Jordanien
239063652,Israel
239063652,Jordanien
239103257,Kanada
239118768,Australien
239118768,Kanada
239118768,USA
239150202,Süd-Korea
239152883,USA
239209451,Russische Föderation
239216598,Österreich
239221667,USA
239225754,Großbritannien
239225825,USA
239295954,Frankreich
239295954,Schweden
239325408,USA
239329664,Kanada
239330047,Kanada
239330047,Südafrika
239354313,USA
239427652,Russische Föderation
239465926,Niederlande
239536609,Schweden
239536609,Tschechische Republik
239536609,USA
239564099,Dänemark
239564099,Norwegen
239564099,Tschechische Republik
239634932,Kanada
239661242,Dänemark
239665278,China
239665278,Russische Föderation
239665278,Südafrika
239673722,Frankreich
239673722,Großbritannien
239681660,Italien
239681660,Spanien
239734411,Großbritannien
239735494,China
239740592,Spanien
239742070,USA
239748479,USA
239760255,Österreich
239855791,Schweiz
239879444,USA
239898471,Großbritannien
239899814,Frankreich
239902156,Kroatien
239913634,Dänemark
239914971,USA
239939113,Japan
239939113,Russische Föderation
239943912,Bulgarien
239984262,Schweiz
239984794,Ghana
239984794,Großbritannien
240034464,Brasilien
240036772,USA
240108925,Großbritannien
240136214,USA
240142508,Großbritannien
240142508,Rumänien
240142508,Serbien
240142508,Ungarn
240144108,Afghanistan
240144108,Tadschikistan
240144108,Usbekistan
240212824,USA
240246050,Großbritannien
240269471,Italien
240272395,Norwegen
240287377,Schweiz
240302291,USA
240306178,Südafrika
240326541,Niederlande
240351029,USA
240382013,Schweden
240385029,Österreich
240385029,Schweiz
240402291,USA
240402668,Italien
240499613,Belgien
240516035,Großbritannien
240516035,Kanada
240516035,USA
240526267,Frankreich
240572849,USA
240590131,Brasilien
240590131,Großbritannien
240590131,Indien
240590131,Japan
240590131,USA
240595349,Frankreich
240602619,USA
240618164,Frankreich
240618164,USA
240618423,USA
240618690,Großbritannien
240618690,Indien
240618690,Japan
240618690,USA
240619909,Großbritannien
240619909,USA
240619959,Kroatien
240621059,USA
240626219,Großbritannien
240630516,Frankreich
240630516,Großbritannien
240630516,Schweden
240630578,China
240630578,Taiwan
240633587,USA
240639987,Brasilien
240639987,Großbritannien
240639987,Kanada
240639987,USA
240640164,USA
240708266,Norwegen
240708266,USA
240803906,Österreich
240803906,Schweiz
240816342,Großbritannien
240819500,USA
240820727,USA
240878786,Japan
240878786,Schweiz
240888307,Großbritannien
240906641,Niederlande
240920330,USA
240931536,Kanada
241139491,China
241170743,USA
241225335,USA
241230198,USA
241231364,Kanada
241240155,Portugal
241240155,Süd-Korea
241240155,USA
241276753,Großbritannien
241279897,Italien
241279897,USA
241279897,Vatikanstadt
241307562,USA
241316025,USA
241316181,Österreich
241316181,USA
241323218,Belgien
241324904,Großbritannien
241337241,Frankreich
241357992,USA
241377596,Österreich
241420340,Kanada
241455725,Großbritannien
241491293,Tschechische Republik
241524787,USA
241597123,Spanien
241647006,Russische Föderation
241650140,Australien
241650140,USA
241697724,USA
241743024,USA
241750018,USA
241815696,Australien
241860841,Großbritannien
241878539,USA
241890785,Großbritannien
241933299,USA
241971380,Schweiz
242012848,USA
242013688,USA
242026168,Schweiz
242029477,China
242031561,Australien
242077889,USA
242082030,Belgien
242082030,Dänemark
242082030,Frankreich
242082030,Großbritannien
242082030,Irland
242082030,Italien
242082030,Norwegen
242094834,Rumänien
242126187,Belgien
242126187,Frankreich
242126187,Großbritannien
242133256,Großbritannien
242255480,USA
242324319,Österreich
242326359,Brasilien
242326359,Spanien
242354134,Frankreich
242354134,Israel
242354134,Italien
242354134,Schweiz
242361864,Frankreich
242404789,USA
242406455,Australien
242406455,Libanon
242406455,USA
242417332,Schweiz
242418550,Frankreich
242419404,Großbritannien
242439839,Großbritannien
242463178,Großbritannien
242466942,Frankreich
242474743,Frankreich
242480706,China
242490587,China
242495620,USA
242499380,Frankreich
242501497,USA
242504939,Frankreich
242505530,USA
242560981,Belgien
242577053,Frankreich
242588615,Frankreich
242589219,Frankreich
242589725,Frankreich
242597424,Brasilien
242598629,Frankreich
242599840,USA
242631004,Frankreich
242643022,Frankreich
242676099,Frankreich
242694901,Frankreich
242700699,Frankreich
242726006,China
242739549,Österreich
242751778,Australien
242758491,Norwegen
242758491,Österreich
242778552,Frankreich
242793814,USA
242796563,Italien
242796563,USA
242801773,USA
242809327,Großbritannien
242809327,Niederlande
242813669,Iran
242816019,Frankreich
242816456,Großbritannien
242852401,Frankreich
242853511,USA
242863608,Spanien
242863869,Russische Föderation
242875703,Belgien
242875703,Frankreich
242894342,Frankreich
242900320,Großbritannien
242900320,USA
242903938,Ukraine
242913144,USA
242919836,Frankreich
243016062,Ägypten
243018336,Frankreich
243018336,USA
243023356,Frankreich
243023356,Großbritannien
243023356,Niederlande
243023651,Russische Föderation
243024882,USA
243053850,Russische Föderation
243066335,Niederlande
243066335,USA
243070364,Großbritannien
243070364,Niederlande
243085332,Großbritannien
243085332,Niederlande
243085332,USA
243090733,Großbritannien
243090733,USA
243097849,Südafrika
243097991,Belgien
243097991,USA
243108937,Spanien
243108937,USA
243129298,Dänemark
243129298,Großbritannien
243129298,Schweiz
243129298,USA
243138142,Belgien
243138142,Frankreich
243138142,Portugal
243138142,Südafrika
243145150,Großbritannien
243145150,Niederlande
243145150,Polen
243185554,USA
243242356,Frankreich
243242356,Großbritannien
243248771,USA
243252611,Österreich
243271258,Belgien
243271258,Israel
243271258,Niederlande
243290371,Niederlande
243290371,USA
243301055,Belgien
243301055,Frankreich
243302785,Großbritannien
243302785,Niederlande
243302785,Peru
243302785,Spanien
243356303,Süd-Korea
243357277,Kanada
243361183,USA
243364146,Österreich
243364451,Australien
243382354,Estland
243382354,Frankreich
243382354,Großbritannien
243382354,Irland
243382354,Niederlande
243382354,Spanien
243421602,Frankreich
243421602,Großbritannien
243421602,Schweden
243421602,Türkei
243440351,Großbritannien
243440351,Italien
243440351,Österreich
243471766,Neuseeland
243472732,Großbritannien
243472732,Schweden
243489380,Frankreich
243489380,Kanada
243489380,Spanien
243551417,Großbritannien
243551417,Niederlande
243557051,Großbritannien
243557051,Österreich
243571260,Frankreich
243578921,Frankreich
243578921,Österreich
243613974,Belgien
243613974,Bulgarien
243613974,Frankreich
243613974,Norwegen
243613974,Österreich
243613974,Portugal
243613974,Schweden
243613974,Türkei
243619607,Schweiz
243643046,Israel
243643046,Palästina
243643317,Japan
243643317,USA
243701334,Dänemark
243701334,Frankreich
243701334,Großbritannien
243701334,Niederlande
243702564,Frankreich
243702564,Österreich
243730517,Niederlande
243730517,Österreich
243731129,Großbritannien
243731129,Israel
243732249,Frankreich
243732249,Großbritannien
243732593,Großbritannien
243732593,Niederlande
243732593,Österreich
243745713,Frankreich
243745713,Großbritannien
243745713,Niederlande
243745713,USA
243746895,USA
243747290,Nepal
243752782,Spanien
243775761,Kanada
243782236,Russische Föderation
243843236,Frankreich
243865477,Frankreich
243865477,Norwegen
243865477,Schweden
243876372,Frankreich
243876372,Schweden
244025929,Österreich
244025929,USA
244182214,Russische Föderation
244259901,Israel
244311388,USA
244313564,Indien
244486025,USA
244488756,USA
244491266,Polen
244493109,USA
244493120,Norwegen
244513958,Österreich
244555577,China
244555892,Österreich
244555892,Ukraine
244559995,USA
244578176,Ecuador
244578707,Belgien
244586183,Ecuador
244590776,USA
244599224,USA
244602335,Israel
244602989,Australien
244602989,Frankreich
244622119,Schweiz
244622883,Österreich
244626236,Schweden
244672114,China
244672114,Tadschikistan
244672114,USA
244723291,Australien
244743347,Indien
244747802,Schweden
244750349,Niederlande
244750349,USA
244752778,USA
244760921,Belgien
244760921,Großbritannien
244760921,Niederlande
244760921,Norwegen
244760921,Schweden
244780007,USA
244784859,USA
244851877,USA
244855988,Israel
244857959,Belgien
244994940,Niederlande
245012450,USA
245024820,Indien
245028548,Niederlande
245028548,Österreich
245028548,Schweiz
245037744,Großbritannien
245043199,Japan
245045708,China
245049454,Argentinien
245125135,Georgien
245125135,Spanien
245128070,Indien
245167619,Schweiz
245184023,Großbritannien
245197166,USA
245339658,China
245339658,Tadschikistan
245339658,USA
245343620,Frankreich
245343620,Niederlande
245357759,Norwegen
245357759,USA
245388588,Großbritannien
245388628,Großbritannien
245404547,USA
245407595,USA
245444605,Großbritannien
245458566,Großbritannien
245507054,Schweiz
245531836,USA
245573258,USA
245575236,Frankreich
245575236,Island
245575236,USA
245587512,Schweiz
245609332,Israel
245609332,Palästina
245618148,Israel
245618148,Palästina
245619036,USA
245619385,Frankreich
245652604,USA
245660612,USA
245745606,USA
245748124,Schweiz
245764381,Österreich
245764381,Schweiz
245775174,USA
245789043,Dänemark
245789043,Frankreich
245812845,Schweiz
245813655,Schweiz
245834675,Österreich
245845833,Kanada
245859740,Frankreich
245859740,Großbritannien
245859740,USA
245897470,Schweiz
245976044,USA
246000957,Kanada
246011620,Australien
246011620,Großbritannien
246011620,USA
246033800,Japan
246033800,USA
246058692,Belgien
246058692,Griechenland
246058756,Belgien
246076072,Jordanien
246097153,Schweiz
246128117,USA
246155722,Schweiz
246172612,Tschechische Republik
246191869,USA
246195626,Russische Föderation
246216578,Schweiz
246242579,Niederlande
246262174,Frankreich
246262174,Großbritannien
246262174,Niederlande
246262174,Tschechische Republik
246264642,Kanada
246276692,Schweden
246277104,Norwegen
246295757,Russische Föderation
246318921,Indien
246329269,Niederlande
246357085,Schweiz
246366211,USA
246371334,USA
246374959,Belgien
246444816,Australien
246444816,Indien
246445243,Frankreich
246445243,Italien
246445243,Spanien
246446889,Frankreich
246446889,Spanien
246449474,Frankreich
246452673,Frankreich
246463997,Armenien
