project_id,subject_area
56726743,Publizistik
57034337,Medizin
57034337,Biochemie
57034337,Kardiologie
57034337,Pathophysiologie
57034337,Gefäßbiologie
57034337,Zellbiologie
57034337,Molekularbiologie
57034337,Immunologie
57034337,Pathologie
57157498,Maschinenbau
57157498,Mathematik
57444011,Archäologie
57444011,Geologie
57444011,Mineralogie
57444011,Nutzpflanzen / Bodenschutz
57444011,Geophysik
57444011,Ethnologie
57444011,Geografie
57566863,Biochemie
57566863,Spektroskopie
57566863,Mikrobiologie
57566863,Molekulare Medizin
57566863,Theoretische Biophysik
57566863,Membranbiologie
57566863,Molekulare Zellbiologie
57566863,Biophysik
57566863,Strukturbiologie
58017702,Geowissenschaften
58017702,Geodynamik
58017702,Geoökologie
58017702,Paläontologie
58017702,Botanik
58017702,Zoologie
58017702,Meteorologie
58017702,Geografie
58017702,Biologie
58017702,Geologie
58017702,Klimaforschung
58017702,Geophysik
58160712,Biologie
58160712,Medizin
58427100,Medizin
58427100,Biochemie
58427100,Immunologie
58427100,Physiologie
58427100,Biomechanik
58488057,Medizin
58488057,Genetik
58488057,Molekularbiologie
58488057,Biochemie
58488057,Physiologie
58488057,Zellbiologie
58733678,Medizin
58733678,Tiermedizin
58733678,Biologie
58918792,Zahnmedizin
58918792,Genetik
58918792,Kardiologie
58918792,Immunologie
58918792,Angiologie
58918792,Regeneration
58918792,Molekulare Zellbiologie
58918792,Physik
58918792,Mathematik
58918792,Biomechanik
58918792,Innere Medizin
58918792,Dermatologie
59021035,Tumorforschung
59021035,Karzinome
59021035,Genetische Screens
59021035,Bioinformatik
59021035,Innere Medizin
59307082,Regenerative Medizin
59307082,Matrixbiologie
59307082,Materialwissenschaften
59348373,Radiologie
59348373,Neurologie
59348373,Physik
59348373,Medizinische Physik
59348373,Kardiologie
59368893,Medizinische Physik
59368893,Radioonkologie
59368893,Radiobiologie
60352348,Astrophysik
60352348,Numerische Mathematik
60352348,Computational Physics
60352348,Plasmaphysik
60761519,Botanik
60761519,Zoologie
60761519,Mikrobiologie
60761519,Ökosystemforschung
60761519,Biodiversitätsforschung
60761519,Ökophysiologie
60761519,Molekularbiologie
60761519,Genetik
60761519,Bodenkunde
60761519,Ökologie
60761519,Forstwissenschaften
60761519,Evolutionsbiologie
60803019,Anorganische Chemie
60803019,Organische Chemie
60803019,Theoretische Chemie
60803019,Elektrochemie
60803019,Bioanorganische Chemie
60803019,Physikalische Chemie
60843499,Medizin
60843499,Biologie
60843499,Genderforschung
61089689,Geowissenschaften
61089689,Ozeanografie
61089689,Umweltwissenschaften
61375930,Fertigungstechnik
61375930,Werkstoffwissenschaften
61375930,Messtechnik
61375930,Prozesssimulation
61375930,Mechanische Verfahrenstechnik
61375930,Mathematik
61375930,Lasertechnik
61375930,Maschinenbau
61498647,Pflanzenphysiologie
61498647,Biochemie
61498647,Zellbiologie
61498647,Biophysik
61826517,Philosophie
61826517,Medizin
61826517,Jura
61826517,Geschichte
61826517,Biologie
61867463,Medizin
61867463,Physiologie
61867463,Biologie
61867463,Pharmakologie
61867463,Bioinformatik
61867463,Biochemie
62584147,Strömungsmechanik
62584147,Meteorologie
62584147,Thermische Maschinen und Antriebe
62891577,Biochemie
62891577,Genetik
62891577,Zellbiologie
62891577,Strukturbiologie
62891577,Mikrobiologie
62891577,Molekularbiologie
62891577,Medizin
62973901,Medizin
62973901,Virologie
62973901,Mikrobiologie
62973901,Klinische Infektiologie
63178513,Geologie
63178513,Geophysik
63178513,Paläoklimatologie
63178513,Umweltphysik
63178513,Ozeanografie
63178513,Meteorologie
63178513,Klimadynamik
63731250,Anatomie
63731250,Humangenetik
63731250,Physiologie
63731250,Augenheilkunde
63731250,Medizin
63731250,Molekularbiologie
63731250,Zellbiologie
63731250,Neurobiologie
63731250,Neurologie
63731250,Psychologie
64447639,Mathematik
64447639,Physik
64530186,Physik
64530186,Mathematik
64530186,Astrophysik
64631874,Populationsgenetik
64631874,Verhaltensökologie
64631874,Mathematik
64631874,Bioinformatik
64631874,Statistik
64631874,Mikrobiologie
65143814,Physikalische Chemie
65143814,Theoretische Physik
65143814,Theoretische Chemie
65143814,Experimentalphysik
65369579,Pflanzliche Biochemie
65369579,Botanik
65369579,Bioinformatik
65369579,Entwicklungsbiologie
65369579,Mikrobiologie
65369579,Genomik
65369579,Zellbiologie
65369579,Molekularbiologie
65369579,Genetik
65369579,Pflanzenphysiologie
65636347,Genetik
65636347,Cytogenetik
65636347,Protein-Biochemie
65636347,Biochemie
65636347,RNA-Biochemie
65636347,Epigenetik
66234063,Umweltingenieurwesen
66234063,Hydrogeologie
66234063,Wasserforschung
66234063,Strömungsmechanik
66234063,Bodenkunde
66598707,Informatik
66618578,Physiologie
66618578,Neurologie
66618578,Endokrinologie
66618578,Neurobiologie
66618578,Humangenetik
66618578,Nephrologie
66618578,Kardiologie
66618578,Molekularbiologie
66618578,Medizin
66618578,Pharmakologie
66618578,Zellbiologie
66618578,Biochemie
67192760,Maschinenbau
67908657,Produktionstechnik
67908657,Maschinenbau
67908657,Elektrotechnik
67908657,Systemtechnik
67908657,Informatik
67908657,Ingenieurwissenschaften
68236791,Stochastik
68236791,Ökonometrie
68236791,Mathematische Statistik
68236791,Wirtschaftstheorie
68236791,Arbeitsökonomik
68236791,Physik
68236791,Zeitreihen
68236791,Werkstoff- und Produktionstechnik
68236791,Signalverarbeitung
68236791,Umformtechnik
68236791,Maschinenbau
68236791,Makroökonomie
68237143,Maschinenbau
68237143,Werkstoffwissenschaften
68237143,Mechanik
68237143,Konstruktion
68237143,Umformtechnik
68237143,Mathematik
68237143,Oberflächentechnik
68237143,Fertigungsmesstechnik
68237143,Qualitätsmanagement
68338857,Amerikanistik
68338857,Empirische Kulturwissenschaften
68338857,Medienwissenschaften
68338857,Kulturanthropologie/Europäische Ethnologie
68338857,Germanistik
68647618,Medizin
68647618,Chemie
68647618,Physik
68647618,Bildgebung
68647618,Informatik
68647618,Biologie
68647618,Radiopharmazie
68851489,Klimaforschung
68851489,Meteorologie
68851489,Fernerkundung
68851489,Modellierung
68851489,Atmosphärenchemie
68851489,Physik
69014896,Mathematik
69014896,Fluidmechanik
69199027,Psychologie
69199027,Medienwissenschaften
69199027,Soziologie
69199027,Sprachwissenschaften
69199027,Medizin
69199027,Biologie
69199027,Informatik
69199027,Neurowissenschaften
71062747,Geschichte
71062747,Sozialgeschichte
71062747,Historische Soziologie
71062747,Geschichte der Frühneuzeit
71062747,Afrikanische Geschichte
71062747,Osteuropäische Geschichte
71062747,Neuere Geschichte
71062747,Mittelalterliche Geschichte
71062747,Alte Geschichte
71062747,Gewaltforschung
71431339,Neurowissenschaften
71431339,Epilepsieforschung
71431339,Zellbiologie
71431339,Neuropathologie
71431339,Neurologie
71431339,Neuroimmunologie
71431339,Immunpathologie
71431339,Veterinärneurologie
71431339,Veterinärpathologie
71431339,Pharmakologie
71431339,Neurophysiologie
72844389,Biochemie
72844389,Molekularbiologie
72844389,Zellbiologie
72844389,Biophysik
72844389,Biologie
72844389,Reproduktionsbiologie
72844389,Chemie
72844389,Medizin
72844389,Genetik
72844389,Entwicklungsbiologie
72844840,Kosmochemie
72844840,Astronomie
72844840,Planetologie
72844840,Chemie
72844840,Geochronologie
72844840,Isotopengeologie
72844840,Physik
72844840,Geochemie
72844840,Geowissenschaften
72844840,Astrophysik
72844840,Mineralogie
72865528,Festkörperphysik
72865528,Elektrotechnik
72865528,Anorganische Chemie
72865528,Materialwissenschaften
72926371,Mathematik
72926371,Mathematische Physik
72926371,Gruppen
72926371,Lie-Algebren
72926371,Kategorien
72926371,Lie-Gruppen
72926371,Algebren
72926371,Kombinatorik
72926371,Komplexe Geometrie
72926371,Darstellungstheorie
72926371,Algebra
72926371,Harmonische Analysis
72946949,Physik
72946949,Biologie
72946949,Elektrotechnik
72946949,Chemie
72946999,Neurobiologie
72946999,Entomologie
72946999,Ethologie
72946999,Neuroanatomie
72946999,Zoologie
72946999,Molekularbiologie
72946999,Physiologie
72946999,Psychophysik
72946999,Genetik
72946999,Morphologie
73031410,Medizin
73031410,Physiologie
73031410,Biologie
73052397,Informationstheorie
73052397,Molekularbiologie
73052397,Informatik
73052397,Nachrichtentechnik
73052397,Biologie
73052397,Mathematik
73052397,Medizin
73052495,Informationstheorie
73052495,Optimierungstheorie
73052495,Signalverarbeitung
73052495,Zellularer Mobilfunk
73052495,Ad-Hoc-Netze
73052495,Verteilte Algorithmen
73052495,Spieltheorie
73052495,Relais-Techniken
73052495,Nachrichtentechnik
73052495,Kommunikationsnetze
73052495,Netzwerk-Codierung
73052495,Codierungstheorie
73111014,Biologie
73111014,Zoologie
73111014,Mikrobiologie
73111014,Immunologie
73111014,Parasitologie
73111014,Evolutionsbiologie
73111208,Medizin
73111208,Dermatologie
73111208,Biochemie
73111208,Aging
73111208,Zellbiologie
73111208,Genetik
73111208,Nephrologie
73111208,Pathologie
73281462,Ur- und Frühgeschichte
73281462,Sozialanthropologie
73281462,Archäobotanik
73281462,Archäozoologie
73281462,Paläoklimatologie
73281462,Archäoinformatik
73281462,Bodenkunde
73281462,Geophysik
73281462,Paläogenetik
73281462,Anthropologie
73281462,Isotopenforschung
73281462,Geografie
73397437,Psychologie
73397437,Empirische Pädagogik
73397437,Fachdidaktik
73397437,Soziologie
73397437,Kommunikationswissenschaften
73540635,Geowissenschaften
73540635,Informatik
73540635,Mathematik
73540635,Philosophie
73540635,Kognitionswissenschaften
73540635,Allgemeine und Vergleichende Literaturwissenschaften
73540635,Kunstwissenschaften
73540635,Medienwissenschaften
73540635,Romanistik
73540635,Mediävistik
73789094,Anorganische Chemie
73789094,Physik
73789094,Materialwissenschaften
73789094,Theoretische Festkörperchemie
73789094,Mineralogie
73789094,Physikalische Chemie
73789094,Organische Chemie
73789094,Kristallografie
73828240,Feuerfestkeramik
73828240,Hochleistungskeramik
73828240,Physik
73828240,Strömungsmechanik
73828240,Marketing
73828240,Mineralogie
73828240,Energieverfahrenstechnik
73828240,Regelungstechnik
73828240,Informatik
73828240,Bruchmechanik / Plastomechanik
73828240,Chemie
73828240,Metallurgie
73847914,Materialwissenschaften
73847914,Chemie
73847914,Botanik
73847914,Biologie
73847914,Physik
73857889,Verfahrenstechnik
73857889,Strömungsmechanik
73857889,Werkstofftechnik
73857889,Pharmazeutische Technik
73857889,Partikeltechnik
73857889,Technische Chemie
74013535,Wissenschaftsgeschichte
74013535,Kunstgeschichte
74013535,Medizin
74013535,Medizingeschichte
74013535,Medienwissenschaften
74013535,Germanistik
74013535,Europäische Ethnologie
74013535,Kulturgeschichte
74155713,Geschichtswissenschaften
74155713,Literaturwissenschaften
74155713,Kommunikationswissenschaften
74155713,Geografie
74155713,Slawistik
74155713,Psychologie
74155713,Politikwissenschaften
74155713,Ethnologie
74155713,Theologie
74155713,Baltistik
74729252,Plasmaphysik
74729252,Biomedizin
74729252,Plasmatechnik
74729252,Elektrotechnik
75015413,Neuere und neueste Geschichte
75015413,Geschichte Ost- und Südosteuropas
75015413,Evangelische Theologie
75015413,Religionswissenschaften
75015413,Katholische Theologie
75630492,Medizin
75630492,Krebsforschung
75630492,Drosophila-Genetik
75630492,In-vivo-molekulare Bildgebung PET
75630492,Hämatologie
75630492,Antiangiogenetische Faktoren
75630492,Tumorbiologie
75630492,Tumorpathologie
75630492,Molekulare Zellbiologie
75630492,Immuntherapie
75630492,Tumormikromilieu
75630492,Tumorimmunologie
75650358,Linguistik
75650358,Psychologie
75650358,Neurowissenschaften
75650358,Germanistische Linguistik
75650358,Romanistische Linguistik
75650358,Psycholinguistik
75650358,Neurolinguistik
75650358,Slawische Linguistik
75650358,Anglistische Linguistik
75650358,Computerlinguistik
75650358,Allgemeine Sprachwissenschaften
75650358,Literaturwissenschaften
75732319,Medizin
75732319,Kardiologie
75732319,Biochemie
75732319,Physiologie
76838227,Bauingenieurwesen
77309832,Bauingenieurwesen
77309832,Geowissenschaften
77309832,Werkstoffwissenschaften
77309832,Informatik
77309832,Mathematik
77309832,Mechanik
77760487,Biologie
77760487,Biotechnologie
77760487,Chemie
77760487,Medizin
77760487,Pharmazie
77760487,Biochemie
79971943,Materialwissenschaften
79971943,Supramolekulare Chemie
79971943,Homogene / Heterogene Katalyse
79971943,Bioinformatik
79971943,Makromolekulare Chemie
79971943,Physikalische Chemie
79971943,Theoretische Physik
79971943,Organische Chemie
79971943,Experimentalphysik
79971943,Anorganische Chemie
79971943,Strukturanalytik
79971943,Polymere Werkstoffe
80053741,Chemie
80053741,Physikalische Chemie
80053741,Makromolekulare Chemie
80053741,Experimentalphysik
80053741,Organische Chemie
80750187,Medizin
80750187,Gastroenterologie
80750187,Hepatologie
80750187,Infektiologie
80750187,Zell- und Gentherapie
80750187,Immunologie
82142759,Religionswissenschaften
82142759,Religionssoziologie
82142759,Afrikanistik
82142759,Judaistik
82142759,Kulturwissenschaften
82142759,Zentralasienwissenschaften
82142759,Orientalistik
82142759,Kirchengeschichte
82142759,Indologie
82142759,Geschichte
82142759,Alttestamentliche Wissenschaften
82921420,Physik
82921420,Chemie
82921420,Molekularer Magnetismus
82921420,Molekulare Spintronik
82921420,Organische Elektronik
82921420,Elektrotechnik
82921420,Spin-Transport-Theorie
82921420,(Magneto-)opische Spektroskopie
82921420,Magnetische Spektroskopie
82921420,Raster-Tunnel-Mikroskopie und Spektroskopie
82921420,Dichte-Funktional-Theorie
83477795,Mathematik
83477795,Maschinenbau
83477795,Werkstoffwissenschaften
83477795,Verfahrenstechnik
84292822,Mathematik
84292822,Physik
84292822,Chemie
84292822,Informatik
84292822,Ingenieurwissenschaften
85460759,Festkörperphysik
85460759,Theoretische Physik
85460759,Experimentelle Physik
87159868,Physik
87159868,Biophysik
87159868,Statistische Physik
87159868,Physik weicher Materie
87159868,Festkörperphysik
87672343,Psychologie
87672343,Erziehungswissenschaften
87672343,Fachdidaktik Deutsch
87672343,Fachdidaktik Physik
87672343,Fachdidaktik Mathematik
88491225,Chemie
88491225,Organische Chemie
88491225,Katalyse
88491225,Anorganische Chemie
88491948,Medizin
88491948,Biologie
88491948,Molekulare Diagnostik
88491948,Leberpathologie
88491948,Gastroenterologie
88491948,Chronische Virushepatitis
88491948,Leberkrebs
88491948,Hepatozelluläres Karzinom
88512095,Bioinformatik
88512095,Genregulation
88512095,Transcriptomik
88512095,Signalübertragung
88512095,Evolution
88512095,Systembiologie
88512095,Phosphoproteomik
88636816,Elektrotechnik
88636816,Informatik
88758029,Agrarökologie
88758029,Hydrologie
88758029,Pflanzenökologie
88758029,Ökonomie
88758029,Ökosystem-Leistungen
88758029,Forstökologie
88758029,Tierökologie
88758029,Bodenphysik
88758029,Sozialgeografie
88758029,Meteorologie
88921390,Innere Medizin
88921390,Biochemie
88921390,Physiologie
88921390,Kardiologie
89085041,Maschinenbau
89085041,Messtechnik
89085041,Präzisionsmesstechnik
89085041,Verfahrenstechnik
89085041,Ingenieurwesen
89085041,Magnetofluiddynamik
89085041,Theoretische Strömungsmechanik
89085041,Theoretische Elektrotechnik
89085041,Biomedizinische Technik
89085041,Elektroprozesstechnik
89085041,Prozessmesstechnik
89085041,Technische Mechanik
89249669,Theoretische Physik
89249669,Experimentelle und Angewandte Physik
89249669,Organische Chemie
89249669,Analytische Chemie
89249669,Chemo- und Biosensorik
89269325,Geschichtswissenschaften
89269325,Kulturwissenschaften
89269325,Ökonomie
89269325,Literaturwissenschaften
89269325,Kulturanthropologie
89269325,Politikwissenschaften
89269325,Soziologie
89986987,Biochemie
89986987,Zellbiologie
89986987,Entwicklungsbiologie
89986987,Molekulare Medizin
89986987,Pharmakologie
89986987,Pathologie
89986987,Onkologie
89986987,Molekulare Bildgebung
89986987,Embryologie
89986987,Molekularbiologie
90190939,Biologie
90190939,Pflanzenphysiologie
90190939,Informatik
90190939,Numerische Simulation
90190939,Elektrotechnik
90190939,Oberflächenforschung
90190939,Mathematische Modellierung
90190939,Neurowissenschaften
90190939,Physik
90190939,Tierphysiologie
90190939,Botanik
90190939,Ingenieurwissenschaften
90888150,Strömungsmechanik
90888150,Physik komplexer Systeme
91564084,Pflanzenbiologie
91564084,Evolution
91768529,Geschichte
91768529,Theologie
91768529,Politologie
91768529,Jura
92137290,Tierernährung
92137290,Physiologie
92137290,Anatomie
92137290,Bioinformatik
92137290,Biometrie
92137290,Lebensmittelsicherheit
92137290,Lebensmittelhygiene
92137290,Genetik
92137290,Immunologie
92137290,Mikrobiologie
92137290,Virologie
92137290,Parasitologie
92137290,Molekularbiologie
94327977,Archäologie und Geschichte der römischen Provinzen
94327977,Vor- und Frühgeschichte Afrikas
94327977,Ethnologie (Schwerpunkt Südostasien)
94327977,Ethnologie (Schwerpunkt Nordamerika)
94327977,Ethnologie (Schwerpunkt Afrika)
94327977,Hilfswissenschaften der Altertumskunde
94327977,Altorientalische Philologie
94327977,Archäologie und Kulturgeschichte des Vorderen Orients
94327977,Klassische Archäologie
94327977,Vor- und Frühgeschichte Europas
97850925,Medizin
97850925,Immunpathologie
97850925,Intravitalmikroskopie
97850925,Molekulare Mikroskopie
97850925,Neurobiologie
97850925,Immunologie
99161398,Virologie
99161398,Molekulare Virologie
99161398,Zellbiologie
99161398,Biochemie
99161398,Immunologie
99673450,Theoretische Elementarteilchenphysik
99673450,Theoretische Hadronenphysik
99673450,Kernchemie
99673450,Atomphysik
99673450,Experimentelle Hadronenphysik
99673450,Experimentelle Elementarteilchenphysik
99877935,Politische Theorie
99877935,Politische Philosophie
99877935,Politikwissenschaften
99877935,Ökonomie
99877935,Soziologie
99877935,Rechtswissenschaften
99877935,Philosophie
99898696,Philosophie
99898696,Rechtswissenschaften
99898696,Politikwissenschaften
99919608,Chemie
99919608,Pharmazeutische Chemie
99919608,Biochemie
100308792,Medizin
100308792,Molekularbiologie
100308792,Pharmazie
100308792,Pathologie
100308792,Biochemie
100308792,Hämatologie
100308792,Organische Chemie
100308792,Genetik
100308792,Immunologie
100799727,Biochemie
100799727,Zellbiologie
100799727,Mikrobiologie
100799727,Pflanzenbiologie
100799727,Organische Chemie
100799727,Strukturbiologie
101024871,Materialwissenschaften
101024871,Mikrosystemtechnik
101024871,Halbleitertechnik
101024871,Theoretische Physik
101024871,Hochfrequenztechnik
101024871,Kardiologie
101024871,Neuropädiatrie
101024871,Neurologie
101024871,Systemtheorie
101024871,Theoretische Elektrotechnik
101024871,Experimentelle und Angewandte Physik
101434388,Medizin
101434388,Zellbiologie
101434388,Genetik
101434388,Molekularbiologie
101434388,Strukturbiologie
101434521,Neurologie
101434521,Psychiatrie
101434521,Neurochirurgie
101434521,Neurophysiologie
101434521,Medizin
101434521,Physik
101434521,Anatomie
101434521,Kognitive Neurologie
101434729,Medizin
101434729,Ernährungsmedizin
101434729,Adipositas
101434729,Endokrinologie
101721741,Produktionstechnik
101721741,Textiltechnik
101721741,Gießereitechnik
101721741,Schweiß-/Löttechnik
101721741,Kunststofftechnik
101721741,Werkstofftechnik
101721741,Klebtechnik
101721741,Strukturmechanik
101721741,Oberflächentechnik
101804013,Medizin
101804013,Chirurgie
101804013,Pathologie
101804013,Immunologie
101804013,Onkologie
101804013,Molekularbiologie
101885864,Nephrologie
101885864,Immunologie
101885864,Pathologie
101925924,Neurologie
101925924,Pathologie
101925924,Pharmakologie
101925924,Zellbiologie
101925924,Biochemie
101925924,Genetik
101925924,Myologie
102315388,Verhaltensbiologie
102315388,Ökologie
102315388,Neurobiologie
102315388,Endokrinologie
102315388,Evolutionsbiologie
102315388,Verhaltensökologie
102336348,Biologie
102336348,Entwicklungsbiologie
102336348,Schädlingsbekämpfung
102336348,Entomologie
102336348,Evolution
103586207,Neuronale Informationsverarbeitung
103586207,Kognitionswissenschaften
103586207,Kognitive Robotik
103586207,Neuronale Bildgebung
103586207,Neurophysiologie
103586207,Maschinelles Lernen
103586207,Künstliche Intelligenz
103586207,Psychiatrie
103586207,Stochastik
103586207,Neuroinformatik
103586207,Verhaltensphysiologie
104405829,Organische Chemie
104405829,Physikalische Chemie
104405829,Biophysikalische Chemie
104405829,Oberflächenphysik
104405829,Oberflächenchemie
104405829,Theorie und Modellierung
104405829,Biochemie
104405829,Anorganische Chemie
104405829,Theoretische Chemie
105286809,Strukturbiologie
105286809,Biophysik
105286809,Zellbiologie
105286809,Biochemie
105286809,Mikrobiologie
105533105,Molekulare Zellbiologie
105533105,Biochemie
105533105,Physiologie
105533105,Tumorbiologie
105533105,RNA-Biologie
105533105,Virologie
105533105,Informatik
105533105,Genetik
105533105,Innere Medizin
105533105,Medizinische Immunologie
105533105,Medizin
107540325,Medizin
107540325,Biophysikalische Chemie
107540325,Festkörper- und Werkstoffforschung
107540325,Biophysik
107540325,Experimentelle Unfallchirurgie
107540325,Experimentelle Radiologie
107540325,Physiologische Chemie
107540325,Multiples-Myelom-Forschung
107540325,Osteoporose-Forschung
107540325,Molekularbiologie
107540325,Materialforschung
107540325,Veterinärmedizin
107745057,Festkörperphysik
107745057,Anorganische Chemie
107847609,Biogeochemie
107847609,Botanik
107847609,Modellierung
107847609,Klimatologie
107847609,Entomologie
107847609,Bodenkunde
107847609,Bodenzoologie
107847609,Zoologie
107847609,Tierökologie
107847609,Pflanzenökologie
107847609,Ökosystemanalyse
108727618,Astrophysik
109546710,Molekulargenetik
109546710,Entwicklungsbiologie
109546710,Zellbiologie
109546710,Molekularbiologie
109546710,Onkologie
111166240,Biophysik
111166240,Biochemie
111166240,Physikalische Chemie
111166240,Festkörperphysik
111166240,Zellbiologie
112250352,Volkswirtschaftslehre
112250352,Recht und Ökonomie
112250352,Internationales Recht und Ökonomie
112250352,Ökonomische Analyse des Völkerrechts
112250352,Ökonomische Analyse des Rechts
112250352,Ökonomische Analyse des internationalen Privatrechts
112250352,Jura
112250352,Wirtschaftswissenschaften
112250352,Rechtswissenschaften
112805507,Phykologie
112805507,Molekularbiologie
112805507,Fotobiologie
112805507,Kieselalgen
112805507,Grünalgen
112805507,Chronobiologie
112805507,Molekulargenetik
112805507,Proteomik
112805507,Biophysik
112805507,Biochemie
112807311,Geowissenschaften
112807311,Biologie
112807311,Recht
112807311,Sozialwissenschaften
112807493,Anglistik / Kanadistik
112807493,Geschichte der Frühen Neuzeit
112807493,Germanistik
112807493,Ethnologie
112807493,Katholische Theologie / Biblische Theologie
112807493,Soziologie
112807493,Ethik und Geschichte der Medizin
112807493,Mittlere und Neue Geschichte
112807493,Mittelalterliche Geschichte
112807493,Arabistik / Islamwissenschaften
112927078,Biochemie
112927078,Biophysik
112927078,Immunologie
112927078,Virologie
112927078,Zellbiologie
112927078,Molekularbiologie
113397504,Germanistik
113397504,Slawistik
113397504,Anglistik / Amerikanistik
113397504,Medienwissenschaften
113397504,Soziologie
113397504,Philosophie
113397504,Wissenschaftsgeschichte
114933180,Innere Medizin
114933180,Pneumologie
114933180,Mikrobiologie
114933180,Epidemiologie
114933180,Neurologie
114933180,Virologie
114933180,Immunologie
114933180,Respiratorische Medizin
114933180,Infektiologie
114933180,Zelluläre Mikrobiologie
118660364,Geschichtswissenschaften
118660364,Philosophie
118660364,Kunstgeschichte
118660364,Kulturwissenschaften
118660364,Germanistik
118660364,Soziologie
118660364,Evangelische Theologie
118660364,Musikwissenschaften
118660364,Erziehungs- und Bildungswissenschaften
118660364,Sportwissenschaften
118803580,Neurobiologie
118803580,Experimentelle Neurologie
118803580,Pharmakologie
118803580,Genetik
118803580,Physiologie
118803580,Theoretische Neurowissenschaften
118803580,Virologie
118803580,Optische Messverfahren
118803580,Biotechnologie (Protein Engineering)
119193472,Maschinenbau
119193472,Betriebswirtschaftslehre
119193472,Werkstoffkunde
119193472,Aerodynamik
119193472,Mechanik
119193472,Optische Messtechnik
119193472,Thermische Maschinen und Antriebe
119193472,Spanende Fertigungstechnik
119193472,Produktionstechnik
119193472,Wärmeenergietechnik
119336273,Physikalische Chemie
119336273,Festkörperchemie
119336273,Materialphysik
119336273,Mineralogie
119336273,Theoretische Chemie
119438981,Biophysik
119438981,Neurowissenschaften
119438981,Biochemie
120401550,Festkörperphysik
120401550,Chemische Physik
120401550,Materialwissenschaften
120401550,Molekülphysik
122408594,Volkswirtschaft
122408594,Politikwissenschaften
122408594,Soziologie
122408594,Geografie
122408594,Sinologie
122408594,Internationale Beziehungen
122408594,Regionalwissenschaften Ostasien
122408594,Sozialwissenschaften
122408594,Ökonometrie
122408594,Koreanistik
122408594,Japanologie
122491522,Medizin
122491522,Biologie
122491522,Physik
122491522,Mathematik
122679504,Medizin
122679504,Biologie
122679504,Neurophysiologie
122679504,Neuropsychologie
122679504,Kognitionspsychologie
122679504,Systemische Neurowissenschaften
122679504,Theoretische Neurowissenschaften
122679504,Zelluläre Neurowissenschaften
122679504,Neuroanatomie
122679504,Neuroinformatik
122679504,Kognitive Neurowissenschaften
122679504,Klinische Neurowissenschaften
124020371,Informatik
124020371,Künstliche Intelligenz
124020371,Knowledge Discovery
124020371,Ubiquitäre Systeme
124020371,Data Mining
124020371,Eingebettete Systeme
125440785,Biomedizin
125440785,Biochemie
125440785,Pathophysiologie
125440785,Molekularbiologie
125440785,Innere Medizin
125440785,Molekulare Immunologie
127671352,Astrophysik
127671352,Mathematische Physik
127671352,Experimentalphysik
127671352,Funktionalanalysis
127671352,Stringtheorie
127671352,Phänomenologie
127671352,Allgemeine Relativitätstheorie
127671352,Feldtheorie
127671352,Laserphysik
127671352,Geometrie
127671352,Quantenoptik
127671352,Kosmologie
128797734,Ethnologie
128797734,Humangeografie
128797734,Soziologie
128797734,Afrikanistik
128797734,Politikwissenschaften
128900243,Chemie
128900243,Biologie
128900243,Biotechnologie
128900243,Pharmazie
128900243,Biochemie
128900243,Mikrobiologie
128900243,Bioanalytik
128900243,Bioinformatik
129719356,Algebra
129719356,Differentialgeometrie
129719356,Logik
129719356,Wahrscheinlichkeitstheorie
129719356,Topologie
129719356,Zahlentheorie
129719356,Nichtkommutative Geometrie
129719356,Mathematische Physik
129760637,Festkörperphysik
129760637,Materialwissenschaften
129760637,Festkörperchemie
130149406,Festkörperphysik
130149406,Festkörperchemie
130170629,Physik
130170629,Chemie
130170629,Elektrotechnik
130170629,Materialwissenschaften
130238942,Medizin
130238942,Onkologie
130238942,Hämatologie
130238942,Epigenetik
130238942,Genetik
130241892,Biologie
130241892,Mikrobiologie
130241892,Medizin
130241892,Bioinformatik
130241892,Biochemie
130241892,Genetik
130241892,Entwicklungsbiologie
130241892,Biophysik
130241892,Strukturbiologie
130241892,Molekulare Zellbiologie
130242324,Werkstofftechnik
130242324,Materialwissenschaften
130242324,Mechanik
130242324,Festkörperphysik
130242324,Mess- und Regelungstechnik
130242324,Angewandte Mathematik
130243000,Osteoimmunologie
130243000,Rheumatologie
130243000,Immunologie
130243000,Knochen- und Knorpelbiologie
130243000,Molekulargenetik
130243000,Hämatologie
130243000,Orthopädische Chirurgie
130259827,Werkstoffwissenschaften
130259827,Physikalische Chemie
130259827,Elektrochemie
130259827,Thermodynamik
130334929,Fertigungstechnik
130334929,Maschinenbau
130334929,Messtechnik
130334929,Mikrotechnik
130334929,Optimierungstheorie
130334929,Mathematik
130334929,Regelungstechnik
130334929,Werkstoffkunde
130334929,Mechanik
130379584,Produktionstechnik
130379584,Werkstoffwissenschaften
130379584,Thermodynamik
130379584,Maschinenbau
130379584,Mathematik
130379584,Mechanik
130482265,Verfahrenstechnik
130482265,Physikalische Chemie
130482265,Mechanik
130482265,Physik
130642256,Geophysik
130642256,Astrophysik
130642256,Mathematik
130642256,Physik
130682336,Mathematik
130682336,Informatik
130699104,Teilchenphysik
130699104,Medizin
130699104,Kernphysik
130699104,Kosmologie
130699104,Astrophysik
130928089,Programmanalyse
130928089,Formale Verifikation
130928089,IT-Sicherheit
130928089,Informatik
130969381,Elektrotechnik
130969381,Mathematik
130969381,Informatik
131502115,Kommunikationswissenschaften
